Uuid,Void/Retire,Same as mappings,Fully specified name:en,Short name:en,Description:en,Data class,Data type,Answers,Members,_version:1,_order:5070
,,ICD 10 - WHO:A1817,Tuberculous female pelvic inflammatory disease (A1817),Tuberculous female pelvic inflammatory disease,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:A1818,Tuberculosis of other female genital organs (A1818),Tuberculosis of other female genital organs,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:A5142,Secondary syphilitic female pelvic disease (A5142),Secondary syphilitic female pelvic disease,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:A5402,"Gonococcal vulvovaginitis, unspecified (A5402)","Gonococcal vulvovaginitis, unspecified",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:A5403,"Gonococcal cervicitis, unspecified (A5403)","Gonococcal cervicitis, unspecified",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:A5424,Gonococcal female pelvic inflammatory disease (A5424),Gonococcal female pelvic inflammatory disease,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:A5602,Chlamydial vulvovaginitis (A5602),Chlamydial vulvovaginitis,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:A5611,Chlamydial female pelvic inflammatory disease (A5611),Chlamydial female pelvic inflammatory disease,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:A5901,Trichomonal vulvovaginitis (A5901),Trichomonal vulvovaginitis,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:A6003,Herpesviral cervicitis (A6003),Herpesviral cervicitis,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:A6004,Herpesviral vulvovaginitis (A6004),Herpesviral vulvovaginitis,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:B373,Candidiasis of vulva and vagina (B373),Candidiasis of vulva and vagina,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:C50011,"Malignant neoplasm of nipple and areola, right female breast (C50011)","Malignant neoplasm of nipple and areola, right female breast",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:C50012,"Malignant neoplasm of nipple and areola, left female breast (C50012)","Malignant neoplasm of nipple and areola, left female breast",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:C50019,"Malignant neoplasm of nipple and areola, unsp female breast (C50019)","Malignant neoplasm of nipple and areola, unsp female breast",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:C50111,Malignant neoplasm of central portion of right female breast (C50111),Malignant neoplasm of central portion of right female breast,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:C50112,Malignant neoplasm of central portion of left female breast (C50112),Malignant neoplasm of central portion of left female breast,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:C50119,Malignant neoplasm of central portion of unsp female breast (C50119),Malignant neoplasm of central portion of unsp female breast,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:C50211,Malig neoplm of upper-inner quadrant of right female breast (C50211),Malig neoplm of upper-inner quadrant of right female breast,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:C50212,Malig neoplasm of upper-inner quadrant of left female breast (C50212),Malig neoplasm of upper-inner quadrant of left female breast,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:C50219,Malig neoplasm of upper-inner quadrant of unsp female breast (C50219),Malig neoplasm of upper-inner quadrant of unsp female breast,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:C50311,Malig neoplm of lower-inner quadrant of right female breast (C50311),Malig neoplm of lower-inner quadrant of right female breast,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:C50312,Malig neoplasm of lower-inner quadrant of left female breast (C50312),Malig neoplasm of lower-inner quadrant of left female breast,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:C50319,Malig neoplasm of lower-inner quadrant of unsp female breast (C50319),Malig neoplasm of lower-inner quadrant of unsp female breast,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:C50411,Malig neoplm of upper-outer quadrant of right female breast (C50411),Malig neoplm of upper-outer quadrant of right female breast,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:C50412,Malig neoplasm of upper-outer quadrant of left female breast (C50412),Malig neoplasm of upper-outer quadrant of left female breast,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:C50419,Malig neoplasm of upper-outer quadrant of unsp female breast (C50419),Malig neoplasm of upper-outer quadrant of unsp female breast,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:C50511,Malig neoplm of lower-outer quadrant of right female breast (C50511),Malig neoplm of lower-outer quadrant of right female breast,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:C50512,Malig neoplasm of lower-outer quadrant of left female breast (C50512),Malig neoplasm of lower-outer quadrant of left female breast,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:C50519,Malig neoplasm of lower-outer quadrant of unsp female breast (C50519),Malig neoplasm of lower-outer quadrant of unsp female breast,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:C50611,Malignant neoplasm of axillary tail of right female breast (C50611),Malignant neoplasm of axillary tail of right female breast,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:C50612,Malignant neoplasm of axillary tail of left female breast (C50612),Malignant neoplasm of axillary tail of left female breast,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:C50619,Malignant neoplasm of axillary tail of unsp female breast (C50619),Malignant neoplasm of axillary tail of unsp female breast,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:C50811,Malignant neoplasm of ovrlp sites of right female breast (C50811),Malignant neoplasm of ovrlp sites of right female breast,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:C50812,Malignant neoplasm of ovrlp sites of left female breast (C50812),Malignant neoplasm of ovrlp sites of left female breast,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:C50819,Malignant neoplasm of ovrlp sites of unsp female breast (C50819),Malignant neoplasm of ovrlp sites of unsp female breast,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:C50911,Malignant neoplasm of unsp site of right female breast (C50911),Malignant neoplasm of unsp site of right female breast,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:C50912,Malignant neoplasm of unspecified site of left female breast (C50912),Malignant neoplasm of unspecified site of left female breast,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:C50919,Malignant neoplasm of unsp site of unspecified female breast (C50919),Malignant neoplasm of unsp site of unspecified female breast,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:C510,Malignant neoplasm of labium majus (C510),Malignant neoplasm of labium majus,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:C511,Malignant neoplasm of labium minus (C511),Malignant neoplasm of labium minus,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:C512,Malignant neoplasm of clitoris (C512),Malignant neoplasm of clitoris,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:C518,Malignant neoplasm of overlapping sites of vulva (C518),Malignant neoplasm of overlapping sites of vulva,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:C519,"Malignant neoplasm of vulva, unspecified (C519)","Malignant neoplasm of vulva, unspecified",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:C52,Malignant neoplasm of vagina (C52),Malignant neoplasm of vagina,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:C530,Malignant neoplasm of endocervix (C530),Malignant neoplasm of endocervix,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:C531,Malignant neoplasm of exocervix (C531),Malignant neoplasm of exocervix,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:C538,Malignant neoplasm of overlapping sites of cervix uteri (C538),Malignant neoplasm of overlapping sites of cervix uteri,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:C539,"Malignant neoplasm of cervix uteri, unspecified (C539)","Malignant neoplasm of cervix uteri, unspecified",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:C540,Malignant neoplasm of isthmus uteri (C540),Malignant neoplasm of isthmus uteri,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:C541,Malignant neoplasm of endometrium (C541),Malignant neoplasm of endometrium,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:C542,Malignant neoplasm of myometrium (C542),Malignant neoplasm of myometrium,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:C543,Malignant neoplasm of fundus uteri (C543),Malignant neoplasm of fundus uteri,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:C548,Malignant neoplasm of overlapping sites of corpus uteri (C548),Malignant neoplasm of overlapping sites of corpus uteri,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:C549,"Malignant neoplasm of corpus uteri, unspecified (C549)","Malignant neoplasm of corpus uteri, unspecified",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:C55,"Malignant neoplasm of uterus, part unspecified (C55)","Malignant neoplasm of uterus, part unspecified",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:C561,Malignant neoplasm of right ovary (C561),Malignant neoplasm of right ovary,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:C562,Malignant neoplasm of left ovary (C562),Malignant neoplasm of left ovary,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:C569,Malignant neoplasm of unspecified ovary (C569),Malignant neoplasm of unspecified ovary,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:C5700,Malignant neoplasm of unspecified fallopian tube (C5700),Malignant neoplasm of unspecified fallopian tube,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:C5701,Malignant neoplasm of right fallopian tube (C5701),Malignant neoplasm of right fallopian tube,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:C5702,Malignant neoplasm of left fallopian tube (C5702),Malignant neoplasm of left fallopian tube,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:C5710,Malignant neoplasm of unspecified broad ligament (C5710),Malignant neoplasm of unspecified broad ligament,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:C5711,Malignant neoplasm of right broad ligament (C5711),Malignant neoplasm of right broad ligament,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:C5712,Malignant neoplasm of left broad ligament (C5712),Malignant neoplasm of left broad ligament,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:C5720,Malignant neoplasm of unspecified round ligament (C5720),Malignant neoplasm of unspecified round ligament,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:C5721,Malignant neoplasm of right round ligament (C5721),Malignant neoplasm of right round ligament,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:C5722,Malignant neoplasm of left round ligament (C5722),Malignant neoplasm of left round ligament,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:C573,Malignant neoplasm of parametrium (C573),Malignant neoplasm of parametrium,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:C574,"Malignant neoplasm of uterine adnexa, unspecified (C574)","Malignant neoplasm of uterine adnexa, unspecified",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:C577,Malignant neoplasm of other specified female genital organs (C577),Malignant neoplasm of other specified female genital organs,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:C578,Malignant neoplasm of ovrlp sites of female genital organs (C578),Malignant neoplasm of ovrlp sites of female genital organs,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:C579,"Malignant neoplasm of female genital organ, unspecified (C579)","Malignant neoplasm of female genital organ, unspecified",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:C58,Malignant neoplasm of placenta (C58),Malignant neoplasm of placenta,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:C7960,Secondary malignant neoplasm of unspecified ovary (C7960),Secondary malignant neoplasm of unspecified ovary,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:C7961,Secondary malignant neoplasm of right ovary (C7961),Secondary malignant neoplasm of right ovary,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:C7962,Secondary malignant neoplasm of left ovary (C7962),Secondary malignant neoplasm of left ovary,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:D060,Carcinoma in situ of endocervix (D060),Carcinoma in situ of endocervix,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:D061,Carcinoma in situ of exocervix (D061),Carcinoma in situ of exocervix,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:D067,Carcinoma in situ of other parts of cervix (D067),Carcinoma in situ of other parts of cervix,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:D069,"Carcinoma in situ of cervix, unspecified (D069)","Carcinoma in situ of cervix, unspecified",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:D070,Carcinoma in situ of endometrium (D070),Carcinoma in situ of endometrium,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:D071,Carcinoma in situ of vulva (D071),Carcinoma in situ of vulva,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:D072,Carcinoma in situ of vagina (D072),Carcinoma in situ of vagina,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:D0730,Carcinoma in situ of unspecified female genital organs (D0730),Carcinoma in situ of unspecified female genital organs,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:D0739,Carcinoma in situ of other female genital organs (D0739),Carcinoma in situ of other female genital organs,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:D250,Submucous leiomyoma of uterus (D250),Submucous leiomyoma of uterus,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:D251,Intramural leiomyoma of uterus (D251),Intramural leiomyoma of uterus,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:D252,Subserosal leiomyoma of uterus (D252),Subserosal leiomyoma of uterus,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:D259,"Leiomyoma of uterus, unspecified (D259)","Leiomyoma of uterus, unspecified",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:D260,Other benign neoplasm of cervix uteri (D260),Other benign neoplasm of cervix uteri,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:D261,Other benign neoplasm of corpus uteri (D261),Other benign neoplasm of corpus uteri,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:D267,Other benign neoplasm of other parts of uterus (D267),Other benign neoplasm of other parts of uterus,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:D269,"Other benign neoplasm of uterus, unspecified (D269)","Other benign neoplasm of uterus, unspecified",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:D270,Benign neoplasm of right ovary (D270),Benign neoplasm of right ovary,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:D271,Benign neoplasm of left ovary (D271),Benign neoplasm of left ovary,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:D279,Benign neoplasm of unspecified ovary (D279),Benign neoplasm of unspecified ovary,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:D280,Benign neoplasm of vulva (D280),Benign neoplasm of vulva,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:D281,Benign neoplasm of vagina (D281),Benign neoplasm of vagina,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:D282,Benign neoplasm of uterine tubes and ligaments (D282),Benign neoplasm of uterine tubes and ligaments,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:D287,Benign neoplasm of other specified female genital organs (D287),Benign neoplasm of other specified female genital organs,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:D289,"Benign neoplasm of female genital organ, unspecified (D289)","Benign neoplasm of female genital organ, unspecified",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:D390,Neoplasm of uncertain behavior of uterus (D390),Neoplasm of uncertain behavior of uterus,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:D3910,Neoplasm of uncertain behavior of unspecified ovary (D3910),Neoplasm of uncertain behavior of unspecified ovary,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:D3911,Neoplasm of uncertain behavior of right ovary (D3911),Neoplasm of uncertain behavior of right ovary,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:D3912,Neoplasm of uncertain behavior of left ovary (D3912),Neoplasm of uncertain behavior of left ovary,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:D392,Neoplasm of uncertain behavior of placenta (D392),Neoplasm of uncertain behavior of placenta,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:D398,Neoplasm of uncertain behavior of oth female genital organs (D398),Neoplasm of uncertain behavior of oth female genital organs,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:D399,"Neoplasm of uncertain behavior of female genital organ, unsp (D399)","Neoplasm of uncertain behavior of female genital organ, unsp",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:E280,Estrogen excess (E280),Estrogen excess,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:E281,Androgen excess (E281),Androgen excess,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:E282,Polycystic ovarian syndrome (E282),Polycystic ovarian syndrome,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:E28310,Symptomatic premature menopause (E28310),Symptomatic premature menopause,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:E28319,Asymptomatic premature menopause (E28319),Asymptomatic premature menopause,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:E2839,Other primary ovarian failure (E2839),Other primary ovarian failure,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:E288,Other ovarian dysfunction (E288),Other ovarian dysfunction,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:E289,"Ovarian dysfunction, unspecified (E289)","Ovarian dysfunction, unspecified",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:E8940,Asymptomatic postprocedural ovarian failure (E8940),Asymptomatic postprocedural ovarian failure,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:E8941,Symptomatic postprocedural ovarian failure (E8941),Symptomatic postprocedural ovarian failure,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F5222,Female sexual arousal disorder (F5222),Female sexual arousal disorder,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F5231,Female orgasmic disorder (F5231),Female orgasmic disorder,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F525,Vaginismus not due to a substance or known physiol condition (F525),Vaginismus not due to a substance or known physiol condition,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F526,Dyspareunia not due to a substance or known physiol cond (F526),Dyspareunia not due to a substance or known physiol cond,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F53,Puerperal psychosis (F53),Puerperal psychosis,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:G43821,"Menstrual migraine, not intractable, with status migrainosus (G43821)","Menstrual migraine, not intractable, with status migrainosus",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:G43829,"Menstrual migraine, not intractable, w/o status migrainosus (G43829)","Menstrual migraine, not intractable, w/o status migrainosus",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:G43831,"Menstrual migraine, intractable, with status migrainosus (G43831)","Menstrual migraine, intractable, with status migrainosus",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:G43839,"Menstrual migraine, intractable, without status migrainosus (G43839)","Menstrual migraine, intractable, without status migrainosus",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:J8481,Lymphangioleiomyomatosis (J8481),Lymphangioleiomyomatosis,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:L292,Pruritus vulvae (L292),Pruritus vulvae,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N35021,Urethral stricture due to childbirth (N35021),Urethral stricture due to childbirth,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N35028,"Other post-traumatic urethral stricture, female (N35028)","Other post-traumatic urethral stricture, female",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N3512,"Postinfective urethral stricture, NEC, female (N3512)","Postinfective urethral stricture, NEC, female",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N7001,Acute salpingitis (N7001),Acute salpingitis,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N7002,Acute oophoritis (N7002),Acute oophoritis,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N7003,Acute salpingitis and oophoritis (N7003),Acute salpingitis and oophoritis,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N7011,Chronic salpingitis (N7011),Chronic salpingitis,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N7012,Chronic oophoritis (N7012),Chronic oophoritis,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N7013,Chronic salpingitis and oophoritis (N7013),Chronic salpingitis and oophoritis,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N7091,"Salpingitis, unspecified (N7091)","Salpingitis, unspecified",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N7092,"Oophoritis, unspecified (N7092)","Oophoritis, unspecified",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N7093,"Salpingitis and oophoritis, unspecified (N7093)","Salpingitis and oophoritis, unspecified",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N710,Acute inflammatory disease of uterus (N710),Acute inflammatory disease of uterus,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N711,Chronic inflammatory disease of uterus (N711),Chronic inflammatory disease of uterus,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N719,"Inflammatory disease of uterus, unspecified (N719)","Inflammatory disease of uterus, unspecified",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N72,Inflammatory disease of cervix uteri (N72),Inflammatory disease of cervix uteri,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N730,Acute parametritis and pelvic cellulitis (N730),Acute parametritis and pelvic cellulitis,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N731,Chronic parametritis and pelvic cellulitis (N731),Chronic parametritis and pelvic cellulitis,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N732,Unspecified parametritis and pelvic cellulitis (N732),Unspecified parametritis and pelvic cellulitis,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N733,Female acute pelvic peritonitis (N733),Female acute pelvic peritonitis,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N734,Female chronic pelvic peritonitis (N734),Female chronic pelvic peritonitis,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N735,"Female pelvic peritonitis, unspecified (N735)","Female pelvic peritonitis, unspecified",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N736,Female pelvic peritoneal adhesions (postinfective) (N736),Female pelvic peritoneal adhesions (postinfective),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N738,Other specified female pelvic inflammatory diseases (N738),Other specified female pelvic inflammatory diseases,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N739,"Female pelvic inflammatory disease, unspecified (N739)","Female pelvic inflammatory disease, unspecified",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N74,Female pelvic inflam disorders in diseases classd elswhr (N74),Female pelvic inflam disorders in diseases classd elswhr,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N750,Cyst of Bartholin's gland (N750),Cyst of Bartholin's gland,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N751,Abscess of Bartholin's gland (N751),Abscess of Bartholin's gland,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N758,Other diseases of Bartholin's gland (N758),Other diseases of Bartholin's gland,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N759,"Disease of Bartholin's gland, unspecified (N759)","Disease of Bartholin's gland, unspecified",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N760,Acute vaginitis (N760),Acute vaginitis,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N761,Subacute and chronic vaginitis (N761),Subacute and chronic vaginitis,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N762,Acute vulvitis (N762),Acute vulvitis,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N763,Subacute and chronic vulvitis (N763),Subacute and chronic vulvitis,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N764,Abscess of vulva (N764),Abscess of vulva,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N765,Ulceration of vagina (N765),Ulceration of vagina,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N766,Ulceration of vulva (N766),Ulceration of vulva,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N7681,Mucositis (ulcerative) of vagina and vulva (N7681),Mucositis (ulcerative) of vagina and vulva,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N7689,Other specified inflammation of vagina and vulva (N7689),Other specified inflammation of vagina and vulva,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N770,Ulceration of vulva in diseases classified elsewhere (N770),Ulceration of vulva in diseases classified elsewhere,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N771,"Vaginitis, vulvitis and vulvovaginitis in dis classd elswhr (N771)","Vaginitis, vulvitis and vulvovaginitis in dis classd elswhr",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N800,Endometriosis of uterus (N800),Endometriosis of uterus,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N801,Endometriosis of ovary (N801),Endometriosis of ovary,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N802,Endometriosis of fallopian tube (N802),Endometriosis of fallopian tube,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N803,Endometriosis of pelvic peritoneum (N803),Endometriosis of pelvic peritoneum,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N804,Endometriosis of rectovaginal septum and vagina (N804),Endometriosis of rectovaginal septum and vagina,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N805,Endometriosis of intestine (N805),Endometriosis of intestine,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N806,Endometriosis in cutaneous scar (N806),Endometriosis in cutaneous scar,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N808,Other endometriosis (N808),Other endometriosis,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N809,"Endometriosis, unspecified (N809)","Endometriosis, unspecified",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N810,Urethrocele (N810),Urethrocele,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N8110,"Cystocele, unspecified (N8110)","Cystocele, unspecified",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N8111,"Cystocele, midline (N8111)","Cystocele, midline",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N8112,"Cystocele, lateral (N8112)","Cystocele, lateral",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N812,Incomplete uterovaginal prolapse (N812),Incomplete uterovaginal prolapse,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N813,Complete uterovaginal prolapse (N813),Complete uterovaginal prolapse,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N814,"Uterovaginal prolapse, unspecified (N814)","Uterovaginal prolapse, unspecified",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N815,Vaginal enterocele (N815),Vaginal enterocele,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N816,Rectocele (N816),Rectocele,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N8181,Perineocele (N8181),Perineocele,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N8182,Incompetence or weakening of pubocervical tissue (N8182),Incompetence or weakening of pubocervical tissue,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N8183,Incompetence or weakening of rectovaginal tissue (N8183),Incompetence or weakening of rectovaginal tissue,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N8184,Pelvic muscle wasting (N8184),Pelvic muscle wasting,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N8185,Cervical stump prolapse (N8185),Cervical stump prolapse,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N8189,Other female genital prolapse (N8189),Other female genital prolapse,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N819,"Female genital prolapse, unspecified (N819)","Female genital prolapse, unspecified",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N820,Vesicovaginal fistula (N820),Vesicovaginal fistula,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N821,Other female urinary-genital tract fistulae (N821),Other female urinary-genital tract fistulae,,Diagnosis,N/A,,,,
