Uuid,Void/Retire,Same as mappings,Fully specified name:en,Short name:en,Description:en,Data class,Data type,Answers,Members,_version:1,_order:1040
,,ICD 10 - WHO:O29129,"Cardiac failure due to anesth during preg, unsp trimester (O29129)","Cardiac failure due to anesth during preg, unsp trimester (O29129)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O29191,"Oth cardiac comp of anesth during pregnancy, first trimester (O29191)","Oth cardiac comp of anesth during pregnancy, first trimester (O29191)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O29192,"Oth cardiac comp of anesth during preg, second trimester (O29192)","Oth cardiac comp of anesth during preg, second trimester (O29192)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O29193,"Oth cardiac comp of anesth during pregnancy, third trimester (O29193)","Oth cardiac comp of anesth during pregnancy, third trimester (O29193)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O29199,"Oth cardiac comp of anesth during pregnancy, unsp trimester (O29199)","Oth cardiac comp of anesth during pregnancy, unsp trimester (O29199)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O29211,"Cerebral anoxia due to anesth during preg, first trimester (O29211)","Cerebral anoxia due to anesth during preg, first trimester (O29211)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O29212,"Cerebral anoxia due to anesth during preg, second trimester (O29212)","Cerebral anoxia due to anesth during preg, second trimester (O29212)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O29213,"Cerebral anoxia due to anesth during preg, third trimester (O29213)","Cerebral anoxia due to anesth during preg, third trimester (O29213)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O29219,"Cerebral anoxia due to anesth during preg, unsp trimester (O29219)","Cerebral anoxia due to anesth during preg, unsp trimester (O29219)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O29291,"Oth cnsl comp of anesth during pregnancy, first trimester (O29291)","Oth cnsl comp of anesth during pregnancy, first trimester (O29291)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O29292,"Oth cnsl comp of anesth during pregnancy, second trimester (O29292)","Oth cnsl comp of anesth during pregnancy, second trimester (O29292)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O29293,"Oth cnsl comp of anesth during pregnancy, third trimester (O29293)","Oth cnsl comp of anesth during pregnancy, third trimester (O29293)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O29299,"Oth cnsl comp of anesthesia during pregnancy, unsp trimester (O29299)","Oth cnsl comp of anesthesia during pregnancy, unsp trimester (O29299)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O293X1,"Toxic reaction to local anesth during preg, first trimester (O293X1)","Toxic reaction to local anesth during preg, first trimester (O293X1)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O293X2,"Toxic reaction to local anesth during preg, second trimester (O293X2)","Toxic reaction to local anesth during preg, second trimester (O293X2)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O293X3,"Toxic reaction to local anesth during preg, third trimester (O293X3)","Toxic reaction to local anesth during preg, third trimester (O293X3)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O293X9,"Toxic reaction to local anesth during preg, unsp trimester (O293X9)","Toxic reaction to local anesth during preg, unsp trimester (O293X9)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O2940,"Spinal and epidur anesth induce hdache during preg, unsp tri (O2940)","Spinal and epidur anesth induce hdache during preg, unsp tri (O2940)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O2941,"Spinal and epidur anesth induce hdache dur preg, first tri (O2941)","Spinal and epidur anesth induce hdache dur preg, first tri (O2941)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O2942,"Spinal and epidur anesth induce hdache dur preg, second tri (O2942)","Spinal and epidur anesth induce hdache dur preg, second tri (O2942)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O2943,"Spinal and epidur anesth induce hdache dur preg, third tri (O2943)","Spinal and epidur anesth induce hdache dur preg, third tri (O2943)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O295X1,"Oth comp of spinal and epidur anesth during preg, first tri (O295X1)","Oth comp of spinal and epidur anesth during preg, first tri (O295X1)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O295X2,"Oth comp of spinal and epidur anesth during preg, second tri (O295X2)","Oth comp of spinal and epidur anesth during preg, second tri (O295X2)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O295X3,"Oth comp of spinal and epidur anesth during preg, third tri (O295X3)","Oth comp of spinal and epidur anesth during preg, third tri (O295X3)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O295X9,"Oth comp of spinal and epidural anesth during preg, unsp tri (O295X9)","Oth comp of spinal and epidural anesth during preg, unsp tri (O295X9)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O2960,"Failed or difficult intubation for anesth dur preg, unsp tri (O2960)","Failed or difficult intubation for anesth dur preg, unsp tri (O2960)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O2961,"Fail or difficult intubation for anesth dur preg, first tri (O2961)","Fail or difficult intubation for anesth dur preg, first tri (O2961)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O2962,"Fail or difficult intubation for anesth dur preg, second tri (O2962)","Fail or difficult intubation for anesth dur preg, second tri (O2962)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O2963,"Fail or difficult intubation for anesth dur preg, third tri (O2963)","Fail or difficult intubation for anesth dur preg, third tri (O2963)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O298X1,"Oth comp of anesthesia during pregnancy, first trimester (O298X1)","Oth comp of anesthesia during pregnancy, first trimester (O298X1)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O298X2,"Oth comp of anesthesia during pregnancy, second trimester (O298X2)","Oth comp of anesthesia during pregnancy, second trimester (O298X2)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O298X3,"Oth comp of anesthesia during pregnancy, third trimester (O298X3)","Oth comp of anesthesia during pregnancy, third trimester (O298X3)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O298X9,"Oth comp of anesthesia during pregnancy, unsp trimester (O298X9)","Oth comp of anesthesia during pregnancy, unsp trimester (O298X9)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O2990,"Unsp comp of anesthesia during pregnancy, unsp trimester (O2990)","Unsp comp of anesthesia during pregnancy, unsp trimester (O2990)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O2991,"Unsp comp of anesthesia during pregnancy, first trimester (O2991)","Unsp comp of anesthesia during pregnancy, first trimester (O2991)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O2992,"Unsp comp of anesthesia during pregnancy, second trimester (O2992)","Unsp comp of anesthesia during pregnancy, second trimester (O2992)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O2993,"Unsp comp of anesthesia during pregnancy, third trimester (O2993)","Unsp comp of anesthesia during pregnancy, third trimester (O2993)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O30001,"Twin preg, unsp num plcnta & amnio sacs, first trimester (O30001)","Twin preg, unsp num plcnta & amnio sacs, first trimester (O30001)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O30002,"Twin preg, unsp num plcnta & amnio sacs, second trimester (O30002)","Twin preg, unsp num plcnta & amnio sacs, second trimester (O30002)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O30003,"Twin preg, unsp num plcnta & amnio sacs, third trimester (O30003)","Twin preg, unsp num plcnta & amnio sacs, third trimester (O30003)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O30009,"Twin pregnancy, unsp num plcnta & amnio sacs, unsp trimester (O30009)","Twin pregnancy, unsp num plcnta & amnio sacs, unsp trimester (O30009)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O30011,"Twin pregnancy, monochorionic/monoamniotic, first trimester (O30011)","Twin pregnancy, monochorionic/monoamniotic, first trimester (O30011)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O30012,"Twin pregnancy, monochorionic/monoamniotic, second trimester (O30012)","Twin pregnancy, monochorionic/monoamniotic, second trimester (O30012)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O30013,"Twin pregnancy, monochorionic/monoamniotic, third trimester (O30013)","Twin pregnancy, monochorionic/monoamniotic, third trimester (O30013)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O30019,"Twin pregnancy, monochorionic/monoamniotic, unsp trimester (O30019)","Twin pregnancy, monochorionic/monoamniotic, unsp trimester (O30019)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O30021,"Conjoined twin pregnancy, first trimester (O30021)","Conjoined twin pregnancy, first trimester (O30021)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O30022,"Conjoined twin pregnancy, second trimester (O30022)","Conjoined twin pregnancy, second trimester (O30022)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O30023,"Conjoined twin pregnancy, third trimester (O30023)","Conjoined twin pregnancy, third trimester (O30023)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O30029,"Conjoined twin pregnancy, unspecified trimester (O30029)","Conjoined twin pregnancy, unspecified trimester (O30029)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O30031,"Twin pregnancy, monochorionic/diamniotic, first trimester (O30031)","Twin pregnancy, monochorionic/diamniotic, first trimester (O30031)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O30032,"Twin pregnancy, monochorionic/diamniotic, second trimester (O30032)","Twin pregnancy, monochorionic/diamniotic, second trimester (O30032)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O30033,"Twin pregnancy, monochorionic/diamniotic, third trimester (O30033)","Twin pregnancy, monochorionic/diamniotic, third trimester (O30033)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O30039,"Twin pregnancy, monochorionic/diamniotic, unsp trimester (O30039)","Twin pregnancy, monochorionic/diamniotic, unsp trimester (O30039)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O30041,"Twin pregnancy, dichorionic/diamniotic, first trimester (O30041)","Twin pregnancy, dichorionic/diamniotic, first trimester (O30041)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O30042,"Twin pregnancy, dichorionic/diamniotic, second trimester (O30042)","Twin pregnancy, dichorionic/diamniotic, second trimester (O30042)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O30043,"Twin pregnancy, dichorionic/diamniotic, third trimester (O30043)","Twin pregnancy, dichorionic/diamniotic, third trimester (O30043)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O30049,"Twin pregnancy, dichorionic/diamniotic, unsp trimester (O30049)","Twin pregnancy, dichorionic/diamniotic, unsp trimester (O30049)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O30091,"Twin preg, unable to dtrm num plcnta & amnio sacs, first tri (O30091)","Twin preg, unable to dtrm num plcnta & amnio sacs, first tri (O30091)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O30092,"Twin preg, unable to dtrm num plcnta & amnio sacs, 2nd tri (O30092)","Twin preg, unable to dtrm num plcnta & amnio sacs, 2nd tri (O30092)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O30093,"Twin preg, unable to dtrm num plcnta & amnio sacs, third tri (O30093)","Twin preg, unable to dtrm num plcnta & amnio sacs, third tri (O30093)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O30099,"Twin preg, unable to dtrm num plcnta & amnio sacs, unsp tri (O30099)","Twin preg, unable to dtrm num plcnta & amnio sacs, unsp tri (O30099)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O30101,"Triplet preg, unsp num plcnta & amnio sacs, first trimester (O30101)","Triplet preg, unsp num plcnta & amnio sacs, first trimester (O30101)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O30102,"Triplet preg, unsp num plcnta & amnio sacs, second trimester (O30102)","Triplet preg, unsp num plcnta & amnio sacs, second trimester (O30102)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O30103,"Triplet preg, unsp num plcnta & amnio sacs, third trimester (O30103)","Triplet preg, unsp num plcnta & amnio sacs, third trimester (O30103)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O30109,"Triplet preg, unsp num plcnta & amnio sacs, unsp trimester (O30109)","Triplet preg, unsp num plcnta & amnio sacs, unsp trimester (O30109)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O30111,"Triplet preg w two or more monochorionic fetuses, first tri (O30111)","Triplet preg w two or more monochorionic fetuses, first tri (O30111)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O30112,"Triplet preg w two or more monochorionic fetuses, second tri (O30112)","Triplet preg w two or more monochorionic fetuses, second tri (O30112)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O30113,"Triplet preg w two or more monochorionic fetuses, third tri (O30113)","Triplet preg w two or more monochorionic fetuses, third tri (O30113)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O30119,"Triplet preg w two or more monochorionic fetuses, unsp tri (O30119)","Triplet preg w two or more monochorionic fetuses, unsp tri (O30119)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O30121,"Triplet preg w two or more monoamnio fetuses, first tri (O30121)","Triplet preg w two or more monoamnio fetuses, first tri (O30121)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O30122,"Triplet preg w two or more monoamnio fetuses, second tri (O30122)","Triplet preg w two or more monoamnio fetuses, second tri (O30122)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O30123,"Triplet preg w two or more monoamnio fetuses, third tri (O30123)","Triplet preg w two or more monoamnio fetuses, third tri (O30123)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O30129,"Triplet preg w two or more monoamnio fetuses, unsp trimester (O30129)","Triplet preg w two or more monoamnio fetuses, unsp trimester (O30129)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O30191,"Trp preg, unable to dtrm num plcnta & amnio sacs, first tri (O30191)","Trp preg, unable to dtrm num plcnta & amnio sacs, first tri (O30191)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O30192,"Trp preg, unable to dtrm num plcnta & amnio sacs, second tri (O30192)","Trp preg, unable to dtrm num plcnta & amnio sacs, second tri (O30192)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O30193,"Trp preg, unable to dtrm num plcnta & amnio sacs, third tri (O30193)","Trp preg, unable to dtrm num plcnta & amnio sacs, third tri (O30193)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O30199,"Trp preg, unable to dtrm num plcnta & amnio sacs, unsp tri (O30199)","Trp preg, unable to dtrm num plcnta & amnio sacs, unsp tri (O30199)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O30201,"Quad preg, unsp num plcnta & amnio sacs, first trimester (O30201)","Quad preg, unsp num plcnta & amnio sacs, first trimester (O30201)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O30202,"Quad preg, unsp num plcnta & amnio sacs, second trimester (O30202)","Quad preg, unsp num plcnta & amnio sacs, second trimester (O30202)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O30203,"Quad preg, unsp num plcnta & amnio sacs, third trimester (O30203)","Quad preg, unsp num plcnta & amnio sacs, third trimester (O30203)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O30209,"Quad pregnancy, unsp num plcnta & amnio sacs, unsp trimester (O30209)","Quad pregnancy, unsp num plcnta & amnio sacs, unsp trimester (O30209)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O30211,"Quad preg w two or more monochorionic fetuses, first tri (O30211)","Quad preg w two or more monochorionic fetuses, first tri (O30211)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O30212,"Quad preg w two or more monochorionic fetuses, second tri (O30212)","Quad preg w two or more monochorionic fetuses, second tri (O30212)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O30213,"Quad preg w two or more monochorionic fetuses, third tri (O30213)","Quad preg w two or more monochorionic fetuses, third tri (O30213)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O30219,"Quad preg w two or more monochorionic fetuses, unsp tri (O30219)","Quad preg w two or more monochorionic fetuses, unsp tri (O30219)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O30221,"Quad preg w two or more monoamnio fetuses, first trimester (O30221)","Quad preg w two or more monoamnio fetuses, first trimester (O30221)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O30222,"Quad preg w two or more monoamnio fetuses, second trimester (O30222)","Quad preg w two or more monoamnio fetuses, second trimester (O30222)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O30223,"Quad preg w two or more monoamnio fetuses, third trimester (O30223)","Quad preg w two or more monoamnio fetuses, third trimester (O30223)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O30229,"Quad preg w two or more monoamnio fetuses, unsp trimester (O30229)","Quad preg w two or more monoamnio fetuses, unsp trimester (O30229)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O30291,"Quad preg, unable to dtrm num plcnta & amnio sacs, first tri (O30291)","Quad preg, unable to dtrm num plcnta & amnio sacs, first tri (O30291)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O30292,"Quad preg, unable to dtrm num plcnta & amnio sacs, 2nd tri (O30292)","Quad preg, unable to dtrm num plcnta & amnio sacs, 2nd tri (O30292)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O30293,"Quad preg, unable to dtrm num plcnta & amnio sacs, third tri (O30293)","Quad preg, unable to dtrm num plcnta & amnio sacs, third tri (O30293)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O30299,"Quad preg, unable to dtrm num plcnta & amnio sacs, unsp tri (O30299)","Quad preg, unable to dtrm num plcnta & amnio sacs, unsp tri (O30299)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O30801,"Oth multiple gest, unsp num plcnta & amnio sacs, first tri (O30801)","Oth multiple gest, unsp num plcnta & amnio sacs, first tri (O30801)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O30802,"Oth multiple gest, unsp num plcnta & amnio sacs, second tri (O30802)","Oth multiple gest, unsp num plcnta & amnio sacs, second tri (O30802)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O30803,"Oth multiple gest, unsp num plcnta & amnio sacs, third tri (O30803)","Oth multiple gest, unsp num plcnta & amnio sacs, third tri (O30803)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O30809,"Oth multiple gest, unsp num plcnta & amnio sacs, unsp tri (O30809)","Oth multiple gest, unsp num plcnta & amnio sacs, unsp tri (O30809)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O30811,"Oth mult gest w two or more monochorionic fetuses, first tri (O30811)","Oth mult gest w two or more monochorionic fetuses, first tri (O30811)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O30812,"Oth mult gest w two or more monochorionic fetuses, 2nd tri (O30812)","Oth mult gest w two or more monochorionic fetuses, 2nd tri (O30812)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O30813,"Oth mult gest w two or more monochorionic fetuses, third tri (O30813)","Oth mult gest w two or more monochorionic fetuses, third tri (O30813)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O30819,"Oth mult gest w two or more monochorionic fetuses, unsp tri (O30819)","Oth mult gest w two or more monochorionic fetuses, unsp tri (O30819)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O30821,"Oth multiple gest w two or more monoamnio fetuses, first tri (O30821)","Oth multiple gest w two or more monoamnio fetuses, first tri (O30821)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O30822,"Oth mult gest w two or more monoamnio fetuses, second tri (O30822)","Oth mult gest w two or more monoamnio fetuses, second tri (O30822)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O30823,"Oth multiple gest w two or more monoamnio fetuses, third tri (O30823)","Oth multiple gest w two or more monoamnio fetuses, third tri (O30823)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O30829,"Oth multiple gest w two or more monoamnio fetuses, unsp tri (O30829)","Oth multiple gest w two or more monoamnio fetuses, unsp tri (O30829)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O30891,"Oth mult gest, unab to dtrm num plcnta & amnio sacs, 1st tri (O30891)","Oth mult gest, unab to dtrm num plcnta & amnio sacs, 1st tri (O30891)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O30892,"Oth mult gest, unab to dtrm num plcnta & amnio sacs, 2nd tri (O30892)","Oth mult gest, unab to dtrm num plcnta & amnio sacs, 2nd tri (O30892)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O30893,"Oth mult gest, unab to dtrm num plcnta & amnio sacs, 3rd tri (O30893)","Oth mult gest, unab to dtrm num plcnta & amnio sacs, 3rd tri (O30893)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O30899,"Oth mult gest,unab to dtrm num plcnta & amnio sacs, unsp tri (O30899)","Oth mult gest,unab to dtrm num plcnta & amnio sacs, unsp tri (O30899)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3090,"Multiple gestation, unspecified, unspecified trimester (O3090)","Multiple gestation, unspecified, unspecified trimester (O3090)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3091,"Multiple gestation, unspecified, first trimester (O3091)","Multiple gestation, unspecified, first trimester (O3091)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3092,"Multiple gestation, unspecified, second trimester (O3092)","Multiple gestation, unspecified, second trimester (O3092)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3093,"Multiple gestation, unspecified, third trimester (O3093)","Multiple gestation, unspecified, third trimester (O3093)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3100X0,"Papyraceous fetus, unsp trimester, not applicable or unsp (O3100X0)","Papyraceous fetus, unsp trimester, not applicable or unsp (O3100X0)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3100X1,"Papyraceous fetus, unspecified trimester, fetus 1 (O3100X1)","Papyraceous fetus, unspecified trimester, fetus 1 (O3100X1)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3100X2,"Papyraceous fetus, unspecified trimester, fetus 2 (O3100X2)","Papyraceous fetus, unspecified trimester, fetus 2 (O3100X2)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3100X3,"Papyraceous fetus, unspecified trimester, fetus 3 (O3100X3)","Papyraceous fetus, unspecified trimester, fetus 3 (O3100X3)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3100X4,"Papyraceous fetus, unspecified trimester, fetus 4 (O3100X4)","Papyraceous fetus, unspecified trimester, fetus 4 (O3100X4)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3100X5,"Papyraceous fetus, unspecified trimester, fetus 5 (O3100X5)","Papyraceous fetus, unspecified trimester, fetus 5 (O3100X5)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3100X9,"Papyraceous fetus, unspecified trimester, other fetus (O3100X9)","Papyraceous fetus, unspecified trimester, other fetus (O3100X9)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3101X0,"Papyraceous fetus, first trimester, not applicable or unsp (O3101X0)","Papyraceous fetus, first trimester, not applicable or unsp (O3101X0)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3101X1,"Papyraceous fetus, first trimester, fetus 1 (O3101X1)","Papyraceous fetus, first trimester, fetus 1 (O3101X1)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3101X2,"Papyraceous fetus, first trimester, fetus 2 (O3101X2)","Papyraceous fetus, first trimester, fetus 2 (O3101X2)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3101X3,"Papyraceous fetus, first trimester, fetus 3 (O3101X3)","Papyraceous fetus, first trimester, fetus 3 (O3101X3)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3101X4,"Papyraceous fetus, first trimester, fetus 4 (O3101X4)","Papyraceous fetus, first trimester, fetus 4 (O3101X4)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3101X5,"Papyraceous fetus, first trimester, fetus 5 (O3101X5)","Papyraceous fetus, first trimester, fetus 5 (O3101X5)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3101X9,"Papyraceous fetus, first trimester, other fetus (O3101X9)","Papyraceous fetus, first trimester, other fetus (O3101X9)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3102X0,"Papyraceous fetus, second trimester, not applicable or unsp (O3102X0)","Papyraceous fetus, second trimester, not applicable or unsp (O3102X0)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3102X1,"Papyraceous fetus, second trimester, fetus 1 (O3102X1)","Papyraceous fetus, second trimester, fetus 1 (O3102X1)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3102X2,"Papyraceous fetus, second trimester, fetus 2 (O3102X2)","Papyraceous fetus, second trimester, fetus 2 (O3102X2)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3102X3,"Papyraceous fetus, second trimester, fetus 3 (O3102X3)","Papyraceous fetus, second trimester, fetus 3 (O3102X3)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3102X4,"Papyraceous fetus, second trimester, fetus 4 (O3102X4)","Papyraceous fetus, second trimester, fetus 4 (O3102X4)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3102X5,"Papyraceous fetus, second trimester, fetus 5 (O3102X5)","Papyraceous fetus, second trimester, fetus 5 (O3102X5)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3102X9,"Papyraceous fetus, second trimester, other fetus (O3102X9)","Papyraceous fetus, second trimester, other fetus (O3102X9)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3103X0,"Papyraceous fetus, third trimester, not applicable or unsp (O3103X0)","Papyraceous fetus, third trimester, not applicable or unsp (O3103X0)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3103X1,"Papyraceous fetus, third trimester, fetus 1 (O3103X1)","Papyraceous fetus, third trimester, fetus 1 (O3103X1)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3103X2,"Papyraceous fetus, third trimester, fetus 2 (O3103X2)","Papyraceous fetus, third trimester, fetus 2 (O3103X2)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3103X3,"Papyraceous fetus, third trimester, fetus 3 (O3103X3)","Papyraceous fetus, third trimester, fetus 3 (O3103X3)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3103X4,"Papyraceous fetus, third trimester, fetus 4 (O3103X4)","Papyraceous fetus, third trimester, fetus 4 (O3103X4)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3103X5,"Papyraceous fetus, third trimester, fetus 5 (O3103X5)","Papyraceous fetus, third trimester, fetus 5 (O3103X5)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3103X9,"Papyraceous fetus, third trimester, other fetus (O3103X9)","Papyraceous fetus, third trimester, other fetus (O3103X9)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3110X0,"Cont preg aft spon abort of one fts or more, unsp tri, unsp (O3110X0)","Cont preg aft spon abort of one fts or more, unsp tri, unsp (O3110X0)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3110X1,"Cont preg aft spon abort of one fts or more, unsp tri, fts1 (O3110X1)","Cont preg aft spon abort of one fts or more, unsp tri, fts1 (O3110X1)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3110X2,"Cont preg aft spon abort of one fts or more, unsp tri, fts2 (O3110X2)","Cont preg aft spon abort of one fts or more, unsp tri, fts2 (O3110X2)",,Diagnosis,N/A,,,,
