Uuid,Void/Retire,Same as mappings,Fully specified name:en,Short name:en,Description:en,Data class,Data type,Answers,Members,_version:1,_order:1090
,,ICD 10 - WHO:H36,Retinal disorders in diseases classified elsewhere (H36),Retinal disorders in diseases classified elsewhere (H36),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:H42,Glaucoma in diseases classified elsewhere (H42),Glaucoma in diseases classified elsewhere (H42),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:H6240,"Otitis externa in oth diseases classd elswhr, unsp ear (H6240)","Otitis externa in oth diseases classd elswhr, unsp ear (H6240)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:H6241,"Otitis externa in oth diseases classd elswhr, right ear (H6241)","Otitis externa in oth diseases classd elswhr, right ear (H6241)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:H6242,"Otitis externa in oth diseases classd elswhr, left ear (H6242)","Otitis externa in oth diseases classd elswhr, left ear (H6242)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:H6243,"Otitis externa in oth diseases classd elswhr, bilateral (H6243)","Otitis externa in oth diseases classd elswhr, bilateral (H6243)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:H628X1,Oth disorders of r ext ear in diseases classd elswhr (H628X1),Oth disorders of r ext ear in diseases classd elswhr (H628X1),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:H628X2,Oth disorders of left external ear in diseases classd elswhr (H628X2),Oth disorders of left external ear in diseases classd elswhr (H628X2),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:H628X3,"Oth disorders of ext ear in diseases classd elswhr, bi (H628X3)","Oth disorders of ext ear in diseases classd elswhr, bi (H628X3)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:H628X9,"Oth disorders of ext ear in diseases classd elswhr, unsp ear (H628X9)","Oth disorders of ext ear in diseases classd elswhr, unsp ear (H628X9)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:H671,"Otitis media in diseases classified elsewhere, right ear (H671)","Otitis media in diseases classified elsewhere, right ear (H671)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:H672,"Otitis media in diseases classified elsewhere, left ear (H672)","Otitis media in diseases classified elsewhere, left ear (H672)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:H673,"Otitis media in diseases classified elsewhere, bilateral (H673)","Otitis media in diseases classified elsewhere, bilateral (H673)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:H679,"Otitis media in diseases classified elsewhere, unsp ear (H679)","Otitis media in diseases classified elsewhere, unsp ear (H679)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:H7500,"Mastoiditis in infec/parastc dis classd elswhr, unsp ear (H7500)","Mastoiditis in infec/parastc dis classd elswhr, unsp ear (H7500)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:H7501,"Mastoiditis in infec/parastc diseases classd elswhr, r ear (H7501)","Mastoiditis in infec/parastc diseases classd elswhr, r ear (H7501)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:H7502,"Mastoiditis in infec/parastc dis classd elswhr, left ear (H7502)","Mastoiditis in infec/parastc dis classd elswhr, left ear (H7502)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:H7503,"Mastoiditis in infec/parastc diseases classd elswhr, bi (H7503)","Mastoiditis in infec/parastc diseases classd elswhr, bi (H7503)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:H7580,"Oth disrd of mid ear and mast in dis classd elswhr, unsp ear (H7580)","Oth disrd of mid ear and mast in dis classd elswhr, unsp ear (H7580)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:H7581,Oth disrd of r mid ear and mastoid in diseases classd elswhr (H7581),Oth disrd of r mid ear and mastoid in diseases classd elswhr (H7581),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:H7582,Oth disrd of l mid ear and mastoid in diseases classd elswhr (H7582),Oth disrd of l mid ear and mastoid in diseases classd elswhr (H7582),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:H7583,"Oth disrd of mid ear and mastoid in dis classd elswhr, bi (H7583)","Oth disrd of mid ear and mastoid in dis classd elswhr, bi (H7583)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:H821,"Vertiginous syndromes in diseases classd elswhr, right ear (H821)","Vertiginous syndromes in diseases classd elswhr, right ear (H821)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:H822,"Vertiginous syndromes in diseases classd elswhr, left ear (H822)","Vertiginous syndromes in diseases classd elswhr, left ear (H822)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:H823,"Vertiginous syndromes in diseases classd elswhr, bilateral (H823)","Vertiginous syndromes in diseases classd elswhr, bilateral (H823)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:H829,"Vertiginous syndromes in diseases classd elswhr, unsp ear (H829)","Vertiginous syndromes in diseases classd elswhr, unsp ear (H829)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:H9400,"Acustc neuritis in infec/parastc dis classd elswhr, unsp ear (H9400)","Acustc neuritis in infec/parastc dis classd elswhr, unsp ear (H9400)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:H9401,"Acustc neuritis in infec/parastc dis classd elswhr, r ear (H9401)","Acustc neuritis in infec/parastc dis classd elswhr, r ear (H9401)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:H9402,"Acustc neuritis in infec/parastc dis classd elswhr, left ear (H9402)","Acustc neuritis in infec/parastc dis classd elswhr, left ear (H9402)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:H9403,"Acustc neuritis in infec/parastc diseases classd elswhr, bi (H9403)","Acustc neuritis in infec/parastc diseases classd elswhr, bi (H9403)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:H9480,"Oth disrd of ear in diseases classified elsewhere, unsp ear (H9480)","Oth disrd of ear in diseases classified elsewhere, unsp ear (H9480)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:H9481,Oth disrd of right ear in diseases classified elsewhere (H9481),Oth disrd of right ear in diseases classified elsewhere (H9481),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:H9482,Oth disrd of left ear in diseases classified elsewhere (H9482),Oth disrd of left ear in diseases classified elsewhere (H9482),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:H9483,"Oth disrd of ear in diseases classified elsewhere, bilateral (H9483)","Oth disrd of ear in diseases classified elsewhere, bilateral (H9483)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I32,Pericarditis in diseases classified elsewhere (I32),Pericarditis in diseases classified elsewhere (I32),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I39,Endocarditis and heart valve disord in dis classd elswhr (I39),Endocarditis and heart valve disord in dis classd elswhr (I39),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I41,Myocarditis in diseases classified elsewhere (I41),Myocarditis in diseases classified elsewhere (I41),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I43,Cardiomyopathy in diseases classified elsewhere (I43),Cardiomyopathy in diseases classified elsewhere (I43),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I52,Other heart disorders in diseases classified elsewhere (I52),Other heart disorders in diseases classified elsewhere (I52),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I680,Cerebral amyloid angiopathy (I680),Cerebral amyloid angiopathy (I680),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I682,Cerebral arteritis in other diseases classified elsewhere (I682),Cerebral arteritis in other diseases classified elsewhere (I682),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I688,Oth cerebrovascular disorders in diseases classd elswhr (I688),Oth cerebrovascular disorders in diseases classd elswhr (I688),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I791,Aortitis in diseases classified elsewhere (I791),Aortitis in diseases classified elsewhere (I791),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I798,"Oth disord of art,arterioles & capilare in dis classd elswhr (I798)","Oth disord of art,arterioles & capilare in dis classd elswhr (I798)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:J17,Pneumonia in diseases classified elsewhere (J17),Pneumonia in diseases classified elsewhere (J17),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:J8403,Idiopathic pulmonary hemosiderosis (J8403),Idiopathic pulmonary hemosiderosis (J8403),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:J8417,Oth interstit pulmon dis w fibrosis in dis classd elswhr (J8417),Oth interstit pulmon dis w fibrosis in dis classd elswhr (J8417),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:J910,Malignant pleural effusion (J910),Malignant pleural effusion (J910),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:J918,Pleural effusion in other conditions classified elsewhere (J918),Pleural effusion in other conditions classified elsewhere (J918),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:J99,Respiratory disorders in diseases classified elsewhere (J99),Respiratory disorders in diseases classified elsewhere (J99),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:K23,Disorders of esophagus in diseases classified elsewhere (K23),Disorders of esophagus in diseases classified elsewhere (K23),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:K67,Disorders of peritoneum in infectious diseases classd elswhr (K67),Disorders of peritoneum in infectious diseases classd elswhr (K67),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:K77,Liver disorders in diseases classified elsewhere (K77),Liver disorders in diseases classified elsewhere (K77),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:K87,"Disord of GB, biliary trac and pancreas in dis classd elswhr (K87)","Disord of GB, biliary trac and pancreas in dis classd elswhr (K87)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:L14,Bullous disorders in diseases classified elsewhere (L14),Bullous disorders in diseases classified elsewhere (L14),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:L45,Papulosquamous disorders in diseases classified elsewhere (L45),Papulosquamous disorders in diseases classified elsewhere (L45),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:L54,Erythema in diseases classified elsewhere (L54),Erythema in diseases classified elsewhere (L54),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:L62,Nail disorders in diseases classified elsewhere (L62),Nail disorders in diseases classified elsewhere (L62),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:L86,Keratoderma in diseases classified elsewhere (L86),Keratoderma in diseases classified elsewhere (L86),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:L99,"Oth disorders of skin, subcu in diseases classd elswhr (L99)","Oth disorders of skin, subcu in diseases classd elswhr (L99)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M01X0,Dir infct of unsp joint in infec/parastc dis classd elswhr (M01X0),Dir infct of unsp joint in infec/parastc dis classd elswhr (M01X0),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M01X11,Direct infct of r shldr in infec/parastc dis classd elswhr (M01X11),Direct infct of r shldr in infec/parastc dis classd elswhr (M01X11),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M01X12,Direct infct of l shldr in infec/parastc dis classd elswhr (M01X12),Direct infct of l shldr in infec/parastc dis classd elswhr (M01X12),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M01X19,Dir infct of unsp shldr in infec/parastc dis classd elswhr (M01X19),Dir infct of unsp shldr in infec/parastc dis classd elswhr (M01X19),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M01X21,Direct infct of r elbow in infec/parastc dis classd elswhr (M01X21),Direct infct of r elbow in infec/parastc dis classd elswhr (M01X21),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M01X22,Direct infct of l elbow in infec/parastc dis classd elswhr (M01X22),Direct infct of l elbow in infec/parastc dis classd elswhr (M01X22),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M01X29,Dir infct of unsp elbow in infec/parastc dis classd elswhr (M01X29),Dir infct of unsp elbow in infec/parastc dis classd elswhr (M01X29),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M01X31,Direct infct of r wrist in infec/parastc dis classd elswhr (M01X31),Direct infct of r wrist in infec/parastc dis classd elswhr (M01X31),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M01X32,Direct infct of l wrist in infec/parastc dis classd elswhr (M01X32),Direct infct of l wrist in infec/parastc dis classd elswhr (M01X32),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M01X39,Dir infct of unsp wrist in infec/parastc dis classd elswhr (M01X39),Dir infct of unsp wrist in infec/parastc dis classd elswhr (M01X39),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M01X41,Direct infct of r hand in infec/parastc dis classd elswhr (M01X41),Direct infct of r hand in infec/parastc dis classd elswhr (M01X41),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M01X42,Direct infct of l hand in infec/parastc dis classd elswhr (M01X42),Direct infct of l hand in infec/parastc dis classd elswhr (M01X42),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M01X49,Direct infct of unsp hand in infec/parastc dis classd elswhr (M01X49),Direct infct of unsp hand in infec/parastc dis classd elswhr (M01X49),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M01X51,Direct infct of r hip in infec/parastc dis classd elswhr (M01X51),Direct infct of r hip in infec/parastc dis classd elswhr (M01X51),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M01X52,Direct infct of left hip in infec/parastc dis classd elswhr (M01X52),Direct infct of left hip in infec/parastc dis classd elswhr (M01X52),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M01X59,Direct infct of unsp hip in infec/parastc dis classd elswhr (M01X59),Direct infct of unsp hip in infec/parastc dis classd elswhr (M01X59),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M01X61,Direct infct of r knee in infec/parastc dis classd elswhr (M01X61),Direct infct of r knee in infec/parastc dis classd elswhr (M01X61),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M01X62,Direct infct of l knee in infec/parastc dis classd elswhr (M01X62),Direct infct of l knee in infec/parastc dis classd elswhr (M01X62),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M01X69,Direct infct of unsp knee in infec/parastc dis classd elswhr (M01X69),Direct infct of unsp knee in infec/parastc dis classd elswhr (M01X69),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M01X71,Dir infct of right ank/ft in infec/parastc dis classd elswhr (M01X71),Dir infct of right ank/ft in infec/parastc dis classd elswhr (M01X71),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M01X72,Dir infct of left ank/ft in infec/parastc dis classd elswhr (M01X72),Dir infct of left ank/ft in infec/parastc dis classd elswhr (M01X72),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M01X79,Dir infct of unsp ank/ft in infec/parastc dis classd elswhr (M01X79),Dir infct of unsp ank/ft in infec/parastc dis classd elswhr (M01X79),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M01X8,Direct infct of verteb in infec/parastc dis classd elswhr (M01X8),Direct infct of verteb in infec/parastc dis classd elswhr (M01X8),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M01X9,Dir infct of mult joints in infec/parastc dis classd elswhr (M01X9),Dir infct of mult joints in infec/parastc dis classd elswhr (M01X9),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M0288,"Other reactive arthropathies, vertebrae (M0288)","Other reactive arthropathies, vertebrae (M0288)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M0289,"Other reactive arthropathies, multiple sites (M0289)","Other reactive arthropathies, multiple sites (M0289)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M029,"Reactive arthropathy, unspecified (M029)","Reactive arthropathy, unspecified (M029)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M1480,"Arthropathies in oth diseases classd elswhr, unsp site (M1480)","Arthropathies in oth diseases classd elswhr, unsp site (M1480)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M14811,"Arthropathies in oth diseases classd elswhr, right shoulder (M14811)","Arthropathies in oth diseases classd elswhr, right shoulder (M14811)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M14812,"Arthropathies in oth diseases classd elswhr, left shoulder (M14812)","Arthropathies in oth diseases classd elswhr, left shoulder (M14812)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M14819,"Arthropathies in oth diseases classd elswhr, unsp shoulder (M14819)","Arthropathies in oth diseases classd elswhr, unsp shoulder (M14819)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M14821,"Arthropathies in oth diseases classd elswhr, right elbow (M14821)","Arthropathies in oth diseases classd elswhr, right elbow (M14821)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M14822,"Arthropathies in oth diseases classd elswhr, left elbow (M14822)","Arthropathies in oth diseases classd elswhr, left elbow (M14822)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M14829,"Arthropathies in oth diseases classd elswhr, unsp elbow (M14829)","Arthropathies in oth diseases classd elswhr, unsp elbow (M14829)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M14831,"Arthropathies in oth diseases classd elswhr, right wrist (M14831)","Arthropathies in oth diseases classd elswhr, right wrist (M14831)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M14832,"Arthropathies in oth diseases classd elswhr, left wrist (M14832)","Arthropathies in oth diseases classd elswhr, left wrist (M14832)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M14839,"Arthropathies in oth diseases classd elswhr, unsp wrist (M14839)","Arthropathies in oth diseases classd elswhr, unsp wrist (M14839)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M14841,"Arthropathies in oth diseases classd elswhr, right hand (M14841)","Arthropathies in oth diseases classd elswhr, right hand (M14841)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M14842,"Arthropathies in oth diseases classd elswhr, left hand (M14842)","Arthropathies in oth diseases classd elswhr, left hand (M14842)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M14849,"Arthropathies in oth diseases classd elswhr, unsp hand (M14849)","Arthropathies in oth diseases classd elswhr, unsp hand (M14849)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M14851,"Arthropathies in oth diseases classd elswhr, right hip (M14851)","Arthropathies in oth diseases classd elswhr, right hip (M14851)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M14852,"Arthropathies in oth diseases classified elsewhere, left hip (M14852)","Arthropathies in oth diseases classified elsewhere, left hip (M14852)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M14859,"Arthropathies in oth diseases classified elsewhere, unsp hip (M14859)","Arthropathies in oth diseases classified elsewhere, unsp hip (M14859)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M14861,"Arthropathies in oth diseases classd elswhr, right knee (M14861)","Arthropathies in oth diseases classd elswhr, right knee (M14861)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M14862,"Arthropathies in oth diseases classd elswhr, left knee (M14862)","Arthropathies in oth diseases classd elswhr, left knee (M14862)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M14869,"Arthropathies in oth diseases classd elswhr, unsp knee (M14869)","Arthropathies in oth diseases classd elswhr, unsp knee (M14869)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M14871,"Arthropathies in oth diseases classd elswhr, right ank/ft (M14871)","Arthropathies in oth diseases classd elswhr, right ank/ft (M14871)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M14872,"Arthropathies in oth diseases classd elswhr, left ank/ft (M14872)","Arthropathies in oth diseases classd elswhr, left ank/ft (M14872)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M14879,"Arthropathies in oth diseases classd elswhr, unsp ank/ft (M14879)","Arthropathies in oth diseases classd elswhr, unsp ank/ft (M14879)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M1488,"Arthropathies in oth diseases classd elswhr, vertebrae (M1488)","Arthropathies in oth diseases classd elswhr, vertebrae (M1488)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M1489,"Arthropathies in oth diseases classd elswhr, multiple sites (M1489)","Arthropathies in oth diseases classd elswhr, multiple sites (M1489)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M360,Dermato(poly)myositis in neoplastic disease (M360),Dermato(poly)myositis in neoplastic disease (M360),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M361,Arthropathy in neoplastic disease (M361),Arthropathy in neoplastic disease (M361),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M362,Hemophilic arthropathy (M362),Hemophilic arthropathy (M362),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M363,Arthropathy in other blood disorders (M363),Arthropathy in other blood disorders (M363),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M364,Arthropathy in hypersensitivity reactions classd elswhr (M364),Arthropathy in hypersensitivity reactions classd elswhr (M364),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M368,Systemic disord of conn tiss in oth diseases classd elswhr (M368),Systemic disord of conn tiss in oth diseases classd elswhr (M368),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M4980,"Spondylopathy in diseases classified elsewhere, site unsp (M4980)","Spondylopathy in diseases classified elsewhere, site unsp (M4980)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M4981,"Spond in diseases classd elswhr, occipt-atlan-ax region (M4981)","Spond in diseases classd elswhr, occipt-atlan-ax region (M4981)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M4982,"Spondylopathy in diseases classd elswhr, cervical region (M4982)","Spondylopathy in diseases classd elswhr, cervical region (M4982)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M4983,"Spondylopathy in diseases classd elswhr, cervicothor region (M4983)","Spondylopathy in diseases classd elswhr, cervicothor region (M4983)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M4984,"Spondylopathy in diseases classd elswhr, thoracic region (M4984)","Spondylopathy in diseases classd elswhr, thoracic region (M4984)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M4985,"Spond in diseases classd elswhr, thoracolumbar region (M4985)","Spond in diseases classd elswhr, thoracolumbar region (M4985)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M4986,"Spondylopathy in diseases classd elswhr, lumbar region (M4986)","Spondylopathy in diseases classd elswhr, lumbar region (M4986)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M4987,"Spondylopathy in diseases classd elswhr, lumbosacral region (M4987)","Spondylopathy in diseases classd elswhr, lumbosacral region (M4987)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M4988,"Spond in diseases classd elswhr, sacr/sacrocygl region (M4988)","Spond in diseases classd elswhr, sacr/sacrocygl region (M4988)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M4989,"Spond in diseases classd elswhr, multiple sites in spine (M4989)","Spond in diseases classd elswhr, multiple sites in spine (M4989)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M6380,"Disorders of muscle in diseases classd elswhr, unsp site (M6380)","Disorders of muscle in diseases classd elswhr, unsp site (M6380)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M63811,"Disorders of muscle in diseases classd elswhr, r shoulder (M63811)","Disorders of muscle in diseases classd elswhr, r shoulder (M63811)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M63812,"Disorders of muscle in diseases classd elswhr, left shoulder (M63812)","Disorders of muscle in diseases classd elswhr, left shoulder (M63812)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M63819,"Disorders of muscle in diseases classd elswhr, unsp shoulder (M63819)","Disorders of muscle in diseases classd elswhr, unsp shoulder (M63819)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M63821,"Disorders of muscle in diseases classd elswhr, r up arm (M63821)","Disorders of muscle in diseases classd elswhr, r up arm (M63821)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M63822,"Disorders of muscle in diseases classd elswhr, l up arm (M63822)","Disorders of muscle in diseases classd elswhr, l up arm (M63822)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M63829,"Disord of muscle in diseases classd elswhr, unsp upper arm (M63829)","Disord of muscle in diseases classd elswhr, unsp upper arm (M63829)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M63831,"Disorders of muscle in diseases classd elswhr, right forearm (M63831)","Disorders of muscle in diseases classd elswhr, right forearm (M63831)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M63832,"Disorders of muscle in diseases classd elswhr, left forearm (M63832)","Disorders of muscle in diseases classd elswhr, left forearm (M63832)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M63839,"Disorders of muscle in diseases classd elswhr, unsp forearm (M63839)","Disorders of muscle in diseases classd elswhr, unsp forearm (M63839)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M63841,"Disorders of muscle in diseases classd elswhr, right hand (M63841)","Disorders of muscle in diseases classd elswhr, right hand (M63841)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M63842,"Disorders of muscle in diseases classd elswhr, left hand (M63842)","Disorders of muscle in diseases classd elswhr, left hand (M63842)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M63849,"Disorders of muscle in diseases classd elswhr, unsp hand (M63849)","Disorders of muscle in diseases classd elswhr, unsp hand (M63849)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M63851,"Disorders of muscle in diseases classd elswhr, right thigh (M63851)","Disorders of muscle in diseases classd elswhr, right thigh (M63851)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M63852,"Disorders of muscle in diseases classd elswhr, left thigh (M63852)","Disorders of muscle in diseases classd elswhr, left thigh (M63852)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M63859,"Disorders of muscle in diseases classd elswhr, unsp thigh (M63859)","Disorders of muscle in diseases classd elswhr, unsp thigh (M63859)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M63861,"Disorders of muscle in diseases classd elswhr, r low leg (M63861)","Disorders of muscle in diseases classd elswhr, r low leg (M63861)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M63862,"Disorders of muscle in diseases classd elswhr, l low leg (M63862)","Disorders of muscle in diseases classd elswhr, l low leg (M63862)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M63869,"Disord of muscle in diseases classd elswhr, unsp lower leg (M63869)","Disord of muscle in diseases classd elswhr, unsp lower leg (M63869)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M63871,"Disorders of muscle in diseases classd elswhr, right ank/ft (M63871)","Disorders of muscle in diseases classd elswhr, right ank/ft (M63871)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M63872,"Disorders of muscle in diseases classd elswhr, left ank/ft (M63872)","Disorders of muscle in diseases classd elswhr, left ank/ft (M63872)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M63879,"Disorders of muscle in diseases classd elswhr, unsp ank/ft (M63879)","Disorders of muscle in diseases classd elswhr, unsp ank/ft (M63879)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M6388,"Disorders of muscle in diseases classd elswhr, oth site (M6388)","Disorders of muscle in diseases classd elswhr, oth site (M6388)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M6389,"Disord of muscle in diseases classd elswhr, multiple sites (M6389)","Disord of muscle in diseases classd elswhr, multiple sites (M6389)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M9050,"Osteonecrosis in diseases classified elsewhere, unsp site (M9050)","Osteonecrosis in diseases classified elsewhere, unsp site (M9050)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M90511,"Osteonecrosis in diseases classd elswhr, right shoulder (M90511)","Osteonecrosis in diseases classd elswhr, right shoulder (M90511)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M90512,"Osteonecrosis in diseases classd elswhr, left shoulder (M90512)","Osteonecrosis in diseases classd elswhr, left shoulder (M90512)",,Diagnosis,N/A,,,,
