Uuid,Void/Retire,Same as mappings,Fully specified name:en,Short name:en,Description:en,Data class,Data type,Answers,Members,_version:1,_order:5050
,,ICD 10 - WHO:O3622X2,"Maternal care for hydrops fetalis, second trimester, fetus 2 (O3622X2)","Maternal care for hydrops fetalis, second trimester, fetus 2",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3622X3,"Maternal care for hydrops fetalis, second trimester, fetus 3 (O3622X3)","Maternal care for hydrops fetalis, second trimester, fetus 3",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3622X4,"Maternal care for hydrops fetalis, second trimester, fetus 4 (O3622X4)","Maternal care for hydrops fetalis, second trimester, fetus 4",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3622X5,"Maternal care for hydrops fetalis, second trimester, fetus 5 (O3622X5)","Maternal care for hydrops fetalis, second trimester, fetus 5",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3622X9,"Maternal care for hydrops fetalis, second trimester, oth (O3622X9)","Maternal care for hydrops fetalis, second trimester, oth",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3623X0,"Maternal care for hydrops fetalis, third trimester, unsp (O3623X0)","Maternal care for hydrops fetalis, third trimester, unsp",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3623X1,"Maternal care for hydrops fetalis, third trimester, fetus 1 (O3623X1)","Maternal care for hydrops fetalis, third trimester, fetus 1",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3623X2,"Maternal care for hydrops fetalis, third trimester, fetus 2 (O3623X2)","Maternal care for hydrops fetalis, third trimester, fetus 2",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3623X3,"Maternal care for hydrops fetalis, third trimester, fetus 3 (O3623X3)","Maternal care for hydrops fetalis, third trimester, fetus 3",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3623X4,"Maternal care for hydrops fetalis, third trimester, fetus 4 (O3623X4)","Maternal care for hydrops fetalis, third trimester, fetus 4",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3623X5,"Maternal care for hydrops fetalis, third trimester, fetus 5 (O3623X5)","Maternal care for hydrops fetalis, third trimester, fetus 5",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3623X9,"Maternal care for hydrops fetalis, third trimester, oth (O3623X9)","Maternal care for hydrops fetalis, third trimester, oth",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O364XX0,"Maternal care for intrauterine death, not applicable or unsp (O364XX0)","Maternal care for intrauterine death, not applicable or unsp",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O364XX1,"Maternal care for intrauterine death, fetus 1 (O364XX1)","Maternal care for intrauterine death, fetus 1",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O364XX2,"Maternal care for intrauterine death, fetus 2 (O364XX2)","Maternal care for intrauterine death, fetus 2",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O364XX3,"Maternal care for intrauterine death, fetus 3 (O364XX3)","Maternal care for intrauterine death, fetus 3",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O364XX4,"Maternal care for intrauterine death, fetus 4 (O364XX4)","Maternal care for intrauterine death, fetus 4",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O364XX5,"Maternal care for intrauterine death, fetus 5 (O364XX5)","Maternal care for intrauterine death, fetus 5",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O364XX9,"Maternal care for intrauterine death, other fetus (O364XX9)","Maternal care for intrauterine death, other fetus",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O365110,"Matern care for known or susp placntl insuff, 1st tri, unsp (O365110)","Matern care for known or susp placntl insuff, 1st tri, unsp",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O365111,"Matern care for known or susp placntl insuff, 1st tri, fts1 (O365111)","Matern care for known or susp placntl insuff, 1st tri, fts1",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O365112,"Matern care for known or susp placntl insuff, 1st tri, fts2 (O365112)","Matern care for known or susp placntl insuff, 1st tri, fts2",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O365113,"Matern care for known or susp placntl insuff, 1st tri, fts3 (O365113)","Matern care for known or susp placntl insuff, 1st tri, fts3",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O365114,"Matern care for known or susp placntl insuff, 1st tri, fts4 (O365114)","Matern care for known or susp placntl insuff, 1st tri, fts4",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O365115,"Matern care for known or susp placntl insuff, 1st tri, fts5 (O365115)","Matern care for known or susp placntl insuff, 1st tri, fts5",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O365119,"Matern care for known or susp placntl insuff, first tri, oth (O365119)","Matern care for known or susp placntl insuff, first tri, oth",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O365120,"Matern care for known or susp placntl insuff, 2nd tri, unsp (O365120)","Matern care for known or susp placntl insuff, 2nd tri, unsp",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O365121,"Matern care for known or susp placntl insuff, 2nd tri, fts1 (O365121)","Matern care for known or susp placntl insuff, 2nd tri, fts1",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O365122,"Matern care for known or susp placntl insuff, 2nd tri, fts2 (O365122)","Matern care for known or susp placntl insuff, 2nd tri, fts2",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O365123,"Matern care for known or susp placntl insuff, 2nd tri, fts3 (O365123)","Matern care for known or susp placntl insuff, 2nd tri, fts3",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O365124,"Matern care for known or susp placntl insuff, 2nd tri, fts4 (O365124)","Matern care for known or susp placntl insuff, 2nd tri, fts4",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O365125,"Matern care for known or susp placntl insuff, 2nd tri, fts5 (O365125)","Matern care for known or susp placntl insuff, 2nd tri, fts5",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O365129,"Matern care for known or susp placntl insuff, 2nd tri, oth (O365129)","Matern care for known or susp placntl insuff, 2nd tri, oth",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O365130,"Matern care for or susp placntl insuff, third tri, unsp (O365130)","Matern care for or susp placntl insuff, third tri, unsp",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O365131,"Matern care for or susp placntl insuff, third tri, fts1 (O365131)","Matern care for or susp placntl insuff, third tri, fts1",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O365132,"Matern care for or susp placntl insuff, third tri, fts2 (O365132)","Matern care for or susp placntl insuff, third tri, fts2",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O365133,"Matern care for or susp placntl insuff, third tri, fts3 (O365133)","Matern care for or susp placntl insuff, third tri, fts3",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O365134,"Matern care for or susp placntl insuff, third tri, fts4 (O365134)","Matern care for or susp placntl insuff, third tri, fts4",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O365135,"Matern care for or susp placntl insuff, third tri, fts5 (O365135)","Matern care for or susp placntl insuff, third tri, fts5",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O365139,"Matern care for known or susp placntl insuff, third tri, oth (O365139)","Matern care for known or susp placntl insuff, third tri, oth",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O365190,"Matern care for known or susp placntl insuff, unsp tri, unsp (O365190)","Matern care for known or susp placntl insuff, unsp tri, unsp",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O365191,"Matern care for known or susp placntl insuff, unsp tri, fts1 (O365191)","Matern care for known or susp placntl insuff, unsp tri, fts1",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O365192,"Matern care for known or susp placntl insuff, unsp tri, fts2 (O365192)","Matern care for known or susp placntl insuff, unsp tri, fts2",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O365193,"Matern care for known or susp placntl insuff, unsp tri, fts3 (O365193)","Matern care for known or susp placntl insuff, unsp tri, fts3",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O365194,"Matern care for known or susp placntl insuff, unsp tri, fts4 (O365194)","Matern care for known or susp placntl insuff, unsp tri, fts4",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O365195,"Matern care for known or susp placntl insuff, unsp tri, fts5 (O365195)","Matern care for known or susp placntl insuff, unsp tri, fts5",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O365199,"Matern care for known or susp placntl insuff, unsp tri, oth (O365199)","Matern care for known or susp placntl insuff, unsp tri, oth",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O365910,"Matern care for oth or susp poor fetl grth, 1st tri, unsp (O365910)","Matern care for oth or susp poor fetl grth, 1st tri, unsp",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O365911,"Matern care for oth or susp poor fetl grth, 1st tri, fts1 (O365911)","Matern care for oth or susp poor fetl grth, 1st tri, fts1",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O365912,"Matern care for oth or susp poor fetl grth, 1st tri, fts2 (O365912)","Matern care for oth or susp poor fetl grth, 1st tri, fts2",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O365913,"Matern care for oth or susp poor fetl grth, 1st tri, fts3 (O365913)","Matern care for oth or susp poor fetl grth, 1st tri, fts3",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O365914,"Matern care for oth or susp poor fetl grth, 1st tri, fts4 (O365914)","Matern care for oth or susp poor fetl grth, 1st tri, fts4",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O365915,"Matern care for oth or susp poor fetl grth, 1st tri, fts5 (O365915)","Matern care for oth or susp poor fetl grth, 1st tri, fts5",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O365919,"Matern care for oth or susp poor fetl grth, 1st tri, oth (O365919)","Matern care for oth or susp poor fetl grth, 1st tri, oth",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O365920,"Matern care for oth or susp poor fetl grth, 2nd tri, unsp (O365920)","Matern care for oth or susp poor fetl grth, 2nd tri, unsp",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O365921,"Matern care for oth or susp poor fetl grth, 2nd tri, fts1 (O365921)","Matern care for oth or susp poor fetl grth, 2nd tri, fts1",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O365922,"Matern care for oth or susp poor fetl grth, 2nd tri, fts2 (O365922)","Matern care for oth or susp poor fetl grth, 2nd tri, fts2",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O365923,"Matern care for oth or susp poor fetl grth, 2nd tri, fts3 (O365923)","Matern care for oth or susp poor fetl grth, 2nd tri, fts3",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O365924,"Matern care for oth or susp poor fetl grth, 2nd tri, fts4 (O365924)","Matern care for oth or susp poor fetl grth, 2nd tri, fts4",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O365925,"Matern care for oth or susp poor fetl grth, 2nd tri, fts5 (O365925)","Matern care for oth or susp poor fetl grth, 2nd tri, fts5",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O365929,"Matern care for oth or susp poor fetl grth, 2nd tri, oth (O365929)","Matern care for oth or susp poor fetl grth, 2nd tri, oth",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O365930,"Matern care for oth or susp poor fetl grth, third tri, unsp (O365930)","Matern care for oth or susp poor fetl grth, third tri, unsp",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O365931,"Matern care for oth or susp poor fetl grth, third tri, fts1 (O365931)","Matern care for oth or susp poor fetl grth, third tri, fts1",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O365932,"Matern care for oth or susp poor fetl grth, third tri, fts2 (O365932)","Matern care for oth or susp poor fetl grth, third tri, fts2",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O365933,"Matern care for oth or susp poor fetl grth, third tri, fts3 (O365933)","Matern care for oth or susp poor fetl grth, third tri, fts3",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O365934,"Matern care for oth or susp poor fetl grth, third tri, fts4 (O365934)","Matern care for oth or susp poor fetl grth, third tri, fts4",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O365935,"Matern care for oth or susp poor fetl grth, third tri, fts5 (O365935)","Matern care for oth or susp poor fetl grth, third tri, fts5",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O365939,"Matern care for oth or susp poor fetl grth, third tri, oth (O365939)","Matern care for oth or susp poor fetl grth, third tri, oth",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O365990,"Matern care for oth or susp poor fetl grth, unsp tri, unsp (O365990)","Matern care for oth or susp poor fetl grth, unsp tri, unsp",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O365991,"Matern care for oth or susp poor fetl grth, unsp tri, fts1 (O365991)","Matern care for oth or susp poor fetl grth, unsp tri, fts1",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O365992,"Matern care for oth or susp poor fetl grth, unsp tri, fts2 (O365992)","Matern care for oth or susp poor fetl grth, unsp tri, fts2",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O365993,"Matern care for oth or susp poor fetl grth, unsp tri, fts3 (O365993)","Matern care for oth or susp poor fetl grth, unsp tri, fts3",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O365994,"Matern care for oth or susp poor fetl grth, unsp tri, fts4 (O365994)","Matern care for oth or susp poor fetl grth, unsp tri, fts4",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O365995,"Matern care for oth or susp poor fetl grth, unsp tri, fts5 (O365995)","Matern care for oth or susp poor fetl grth, unsp tri, fts5",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O365999,"Matern care for oth or susp poor fetl grth, unsp tri, oth (O365999)","Matern care for oth or susp poor fetl grth, unsp tri, oth",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3660X0,"Maternal care for excess fetal growth, unsp trimester, unsp (O3660X0)","Maternal care for excess fetal growth, unsp trimester, unsp",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3660X1,"Maternal care for excess fetal growth, unsp tri, fetus 1 (O3660X1)","Maternal care for excess fetal growth, unsp tri, fetus 1",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3660X2,"Maternal care for excess fetal growth, unsp tri, fetus 2 (O3660X2)","Maternal care for excess fetal growth, unsp tri, fetus 2",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3660X3,"Maternal care for excess fetal growth, unsp tri, fetus 3 (O3660X3)","Maternal care for excess fetal growth, unsp tri, fetus 3",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3660X4,"Maternal care for excess fetal growth, unsp tri, fetus 4 (O3660X4)","Maternal care for excess fetal growth, unsp tri, fetus 4",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3660X5,"Maternal care for excess fetal growth, unsp tri, fetus 5 (O3660X5)","Maternal care for excess fetal growth, unsp tri, fetus 5",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3660X9,"Maternal care for excess fetal growth, unsp trimester, oth (O3660X9)","Maternal care for excess fetal growth, unsp trimester, oth",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3661X0,"Maternal care for excess fetal growth, first trimester, unsp (O3661X0)","Maternal care for excess fetal growth, first trimester, unsp",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3661X1,"Maternal care for excess fetal growth, first tri, fetus 1 (O3661X1)","Maternal care for excess fetal growth, first tri, fetus 1",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3661X2,"Maternal care for excess fetal growth, first tri, fetus 2 (O3661X2)","Maternal care for excess fetal growth, first tri, fetus 2",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3661X3,"Maternal care for excess fetal growth, first tri, fetus 3 (O3661X3)","Maternal care for excess fetal growth, first tri, fetus 3",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3661X4,"Maternal care for excess fetal growth, first tri, fetus 4 (O3661X4)","Maternal care for excess fetal growth, first tri, fetus 4",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3661X5,"Maternal care for excess fetal growth, first tri, fetus 5 (O3661X5)","Maternal care for excess fetal growth, first tri, fetus 5",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3661X9,"Maternal care for excess fetal growth, first trimester, oth (O3661X9)","Maternal care for excess fetal growth, first trimester, oth",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3662X0,"Maternal care for excess fetal growth, second tri, unsp (O3662X0)","Maternal care for excess fetal growth, second tri, unsp",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3662X1,"Maternal care for excess fetal growth, second tri, fetus 1 (O3662X1)","Maternal care for excess fetal growth, second tri, fetus 1",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3662X2,"Maternal care for excess fetal growth, second tri, fetus 2 (O3662X2)","Maternal care for excess fetal growth, second tri, fetus 2",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3662X3,"Maternal care for excess fetal growth, second tri, fetus 3 (O3662X3)","Maternal care for excess fetal growth, second tri, fetus 3",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3662X4,"Maternal care for excess fetal growth, second tri, fetus 4 (O3662X4)","Maternal care for excess fetal growth, second tri, fetus 4",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3662X5,"Maternal care for excess fetal growth, second tri, fetus 5 (O3662X5)","Maternal care for excess fetal growth, second tri, fetus 5",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3662X9,"Maternal care for excess fetal growth, second trimester, oth (O3662X9)","Maternal care for excess fetal growth, second trimester, oth",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3663X0,"Maternal care for excess fetal growth, third trimester, unsp (O3663X0)","Maternal care for excess fetal growth, third trimester, unsp",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3663X1,"Maternal care for excess fetal growth, third tri, fetus 1 (O3663X1)","Maternal care for excess fetal growth, third tri, fetus 1",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3663X2,"Maternal care for excess fetal growth, third tri, fetus 2 (O3663X2)","Maternal care for excess fetal growth, third tri, fetus 2",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3663X3,"Maternal care for excess fetal growth, third tri, fetus 3 (O3663X3)","Maternal care for excess fetal growth, third tri, fetus 3",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3663X4,"Maternal care for excess fetal growth, third tri, fetus 4 (O3663X4)","Maternal care for excess fetal growth, third tri, fetus 4",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3663X5,"Maternal care for excess fetal growth, third tri, fetus 5 (O3663X5)","Maternal care for excess fetal growth, third tri, fetus 5",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3663X9,"Maternal care for excess fetal growth, third trimester, oth (O3663X9)","Maternal care for excess fetal growth, third trimester, oth",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3670X0,"Maternal care for viable fetus in abd preg, unsp tri, unsp (O3670X0)","Maternal care for viable fetus in abd preg, unsp tri, unsp",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3670X1,"Matern care for viable fetus in abd preg, unsp tri, fetus 1 (O3670X1)","Matern care for viable fetus in abd preg, unsp tri, fetus 1",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3670X2,"Matern care for viable fetus in abd preg, unsp tri, fetus 2 (O3670X2)","Matern care for viable fetus in abd preg, unsp tri, fetus 2",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3670X3,"Matern care for viable fetus in abd preg, unsp tri, fetus 3 (O3670X3)","Matern care for viable fetus in abd preg, unsp tri, fetus 3",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3670X4,"Matern care for viable fetus in abd preg, unsp tri, fetus 4 (O3670X4)","Matern care for viable fetus in abd preg, unsp tri, fetus 4",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3670X5,"Matern care for viable fetus in abd preg, unsp tri, fetus 5 (O3670X5)","Matern care for viable fetus in abd preg, unsp tri, fetus 5",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3670X9,"Maternal care for viable fetus in abd preg, unsp tri, oth (O3670X9)","Maternal care for viable fetus in abd preg, unsp tri, oth",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3671X0,"Maternal care for viable fetus in abd preg, first tri, unsp (O3671X0)","Maternal care for viable fetus in abd preg, first tri, unsp",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3671X1,"Matern care for viable fetus in abd preg, first tri, fetus 1 (O3671X1)","Matern care for viable fetus in abd preg, first tri, fetus 1",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3671X2,"Matern care for viable fetus in abd preg, first tri, fetus 2 (O3671X2)","Matern care for viable fetus in abd preg, first tri, fetus 2",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3671X3,"Matern care for viable fetus in abd preg, first tri, fetus 3 (O3671X3)","Matern care for viable fetus in abd preg, first tri, fetus 3",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3671X4,"Matern care for viable fetus in abd preg, first tri, fetus 4 (O3671X4)","Matern care for viable fetus in abd preg, first tri, fetus 4",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3671X5,"Matern care for viable fetus in abd preg, first tri, fetus 5 (O3671X5)","Matern care for viable fetus in abd preg, first tri, fetus 5",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3671X9,"Maternal care for viable fetus in abd preg, first tri, oth (O3671X9)","Maternal care for viable fetus in abd preg, first tri, oth",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3672X0,"Maternal care for viable fetus in abd preg, second tri, unsp (O3672X0)","Maternal care for viable fetus in abd preg, second tri, unsp",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3672X1,"Matern care for viable fetus in abd preg, second tri, fts1 (O3672X1)","Matern care for viable fetus in abd preg, second tri, fts1",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3672X2,"Matern care for viable fetus in abd preg, second tri, fts2 (O3672X2)","Matern care for viable fetus in abd preg, second tri, fts2",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3672X3,"Matern care for viable fetus in abd preg, second tri, fts3 (O3672X3)","Matern care for viable fetus in abd preg, second tri, fts3",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3672X4,"Matern care for viable fetus in abd preg, second tri, fts4 (O3672X4)","Matern care for viable fetus in abd preg, second tri, fts4",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3672X5,"Matern care for viable fetus in abd preg, second tri, fts5 (O3672X5)","Matern care for viable fetus in abd preg, second tri, fts5",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3672X9,"Maternal care for viable fetus in abd preg, second tri, oth (O3672X9)","Maternal care for viable fetus in abd preg, second tri, oth",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3673X0,"Maternal care for viable fetus in abd preg, third tri, unsp (O3673X0)","Maternal care for viable fetus in abd preg, third tri, unsp",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3673X1,"Matern care for viable fetus in abd preg, third tri, fetus 1 (O3673X1)","Matern care for viable fetus in abd preg, third tri, fetus 1",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3673X2,"Matern care for viable fetus in abd preg, third tri, fetus 2 (O3673X2)","Matern care for viable fetus in abd preg, third tri, fetus 2",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3673X3,"Matern care for viable fetus in abd preg, third tri, fetus 3 (O3673X3)","Matern care for viable fetus in abd preg, third tri, fetus 3",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3673X4,"Matern care for viable fetus in abd preg, third tri, fetus 4 (O3673X4)","Matern care for viable fetus in abd preg, third tri, fetus 4",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3673X5,"Matern care for viable fetus in abd preg, third tri, fetus 5 (O3673X5)","Matern care for viable fetus in abd preg, third tri, fetus 5",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3673X9,"Maternal care for viable fetus in abd preg, third tri, oth (O3673X9)","Maternal care for viable fetus in abd preg, third tri, oth",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3680X0,"Pregnancy w inconclusive fetal viability, unsp (O3680X0)","Pregnancy w inconclusive fetal viability, unsp",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3680X1,"Pregnancy with inconclusive fetal viability, fetus 1 (O3680X1)","Pregnancy with inconclusive fetal viability, fetus 1",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3680X2,"Pregnancy with inconclusive fetal viability, fetus 2 (O3680X2)","Pregnancy with inconclusive fetal viability, fetus 2",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3680X3,"Pregnancy with inconclusive fetal viability, fetus 3 (O3680X3)","Pregnancy with inconclusive fetal viability, fetus 3",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3680X4,"Pregnancy with inconclusive fetal viability, fetus 4 (O3680X4)","Pregnancy with inconclusive fetal viability, fetus 4",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3680X5,"Pregnancy with inconclusive fetal viability, fetus 5 (O3680X5)","Pregnancy with inconclusive fetal viability, fetus 5",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O3680X9,"Pregnancy with inconclusive fetal viability, other fetus (O3680X9)","Pregnancy with inconclusive fetal viability, other fetus",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O368120,"Decreased fetal movements, second trimester, unsp (O368120)","Decreased fetal movements, second trimester, unsp",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O368121,"Decreased fetal movements, second trimester, fetus 1 (O368121)","Decreased fetal movements, second trimester, fetus 1",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O368122,"Decreased fetal movements, second trimester, fetus 2 (O368122)","Decreased fetal movements, second trimester, fetus 2",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O368123,"Decreased fetal movements, second trimester, fetus 3 (O368123)","Decreased fetal movements, second trimester, fetus 3",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O368124,"Decreased fetal movements, second trimester, fetus 4 (O368124)","Decreased fetal movements, second trimester, fetus 4",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O368125,"Decreased fetal movements, second trimester, fetus 5 (O368125)","Decreased fetal movements, second trimester, fetus 5",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O368129,"Decreased fetal movements, second trimester, other fetus (O368129)","Decreased fetal movements, second trimester, other fetus",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O368130,"Decreased fetal movements, third trimester, unsp (O368130)","Decreased fetal movements, third trimester, unsp",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O368131,"Decreased fetal movements, third trimester, fetus 1 (O368131)","Decreased fetal movements, third trimester, fetus 1",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O368132,"Decreased fetal movements, third trimester, fetus 2 (O368132)","Decreased fetal movements, third trimester, fetus 2",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O368133,"Decreased fetal movements, third trimester, fetus 3 (O368133)","Decreased fetal movements, third trimester, fetus 3",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O368134,"Decreased fetal movements, third trimester, fetus 4 (O368134)","Decreased fetal movements, third trimester, fetus 4",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O368135,"Decreased fetal movements, third trimester, fetus 5 (O368135)","Decreased fetal movements, third trimester, fetus 5",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O368139,"Decreased fetal movements, third trimester, other fetus (O368139)","Decreased fetal movements, third trimester, other fetus",,Diagnosis,N/A,,,,
