Uuid,Void/Retire,Same as mappings,Fully specified name:en,Short name:en,Description:en,Data class,Data type,Answers,Members,_version:1,_order:5030
,,ICD 10 - WHO:Z388,"Other multiple liveborn infant, unsp as to place of birth (Z388)","Other multiple liveborn infant, unsp as to place of birth",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:A4851,Infant botulism (A4851),Infant botulism,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:B0820,"Exanthema subitum [sixth disease], unspecified (B0820)","Exanthema subitum [sixth disease], unspecified",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:B0821,Exanthema subitum [sixth disease] due to human herpesvirus 6 (B0821),Exanthema subitum [sixth disease] due to human herpesvirus 6,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:B0822,Exanthema subitum [sixth disease] due to human herpesvirus 7 (B0822),Exanthema subitum [sixth disease] due to human herpesvirus 7,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:C9330,"Juvenile myelomonocytic leukemia, not achieve remission (C9330)","Juvenile myelomonocytic leukemia, not achieve remission",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:C9331,"Juvenile myelomonocytic leukemia, in remission (C9331)","Juvenile myelomonocytic leukemia, in remission",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:C9332,"Juvenile myelomonocytic leukemia, in relapse (C9332)","Juvenile myelomonocytic leukemia, in relapse",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:E301,Precocious puberty (E301),Precocious puberty,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:E308,Other disorders of puberty (E308),Other disorders of puberty,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F642,Gender identity disorder of childhood (F642),Gender identity disorder of childhood,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F843,Other childhood disintegrative disorder (F843),Other childhood disintegrative disorder,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F930,Separation anxiety disorder of childhood (F930),Separation anxiety disorder of childhood,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F938,Other childhood emotional disorders (F938),Other childhood emotional disorders,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F939,"Childhood emotional disorder, unspecified (F939)","Childhood emotional disorder, unspecified",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F941,Reactive attachment disorder of childhood (F941),Reactive attachment disorder of childhood,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F942,Disinhibited attachment disorder of childhood (F942),Disinhibited attachment disorder of childhood,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F948,Other childhood disorders of social functioning (F948),Other childhood disorders of social functioning,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F949,"Childhood disorder of social functioning, unspecified (F949)","Childhood disorder of social functioning, unspecified",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F9821,Rumination disorder of infancy (F9821),Rumination disorder of infancy,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F9829,Other feeding disorders of infancy and early childhood (F9829),Other feeding disorders of infancy and early childhood,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F983,Pica of infancy and childhood (F983),Pica of infancy and childhood,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F988,Oth behav/emotn disord w onset usly occur in chldhd and adol (F988),Oth behav/emotn disord w onset usly occur in chldhd and adol,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F989,Unsp behav/emotn disord w onst usly occur in chldhd and adol (F989),Unsp behav/emotn disord w onst usly occur in chldhd and adol,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:G937,Reye's syndrome (G937),Reye's syndrome,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:H26001,"Unspecified infantile and juvenile cataract, right eye (H26001)","Unspecified infantile and juvenile cataract, right eye",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:H26002,"Unspecified infantile and juvenile cataract, left eye (H26002)","Unspecified infantile and juvenile cataract, left eye",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:H26003,"Unspecified infantile and juvenile cataract, bilateral (H26003)","Unspecified infantile and juvenile cataract, bilateral",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:H26009,"Unspecified infantile and juvenile cataract, unspecified eye (H26009)","Unspecified infantile and juvenile cataract, unspecified eye",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:H26011,"Infantile and juv cortical/lamellar/zonular cataract, r eye (H26011)","Infantile and juv cortical/lamellar/zonular cataract, r eye",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:H26012,"Infantile and juv cortical/lamellar/zonular cataract, l eye (H26012)","Infantile and juv cortical/lamellar/zonular cataract, l eye",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:H26013,"Infantile and juv cortical/lamellar/zonular cataract, bi (H26013)","Infantile and juv cortical/lamellar/zonular cataract, bi",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:H26019,"Infantile & juv cortical/lamellar/zonular cataract, unsp eye (H26019)","Infantile & juv cortical/lamellar/zonular cataract, unsp eye",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:H26031,"Infantile and juvenile nuclear cataract, right eye (H26031)","Infantile and juvenile nuclear cataract, right eye",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:H26032,"Infantile and juvenile nuclear cataract, left eye (H26032)","Infantile and juvenile nuclear cataract, left eye",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:H26033,"Infantile and juvenile nuclear cataract, bilateral (H26033)","Infantile and juvenile nuclear cataract, bilateral",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:H26039,"Infantile and juvenile nuclear cataract, unspecified eye (H26039)","Infantile and juvenile nuclear cataract, unspecified eye",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:H26041,"Ant subcapsular polar infantile and juvenile cataract, r eye (H26041)","Ant subcapsular polar infantile and juvenile cataract, r eye",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:H26042,"Ant subcapsular polar infantile and juv cataract, left eye (H26042)","Ant subcapsular polar infantile and juv cataract, left eye",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:H26043,"Ant subcapsular polar infantile and juvenile cataract, bi (H26043)","Ant subcapsular polar infantile and juvenile cataract, bi",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:H26049,"Ant subcapsular polar infantile and juv cataract, unsp eye (H26049)","Ant subcapsular polar infantile and juv cataract, unsp eye",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:H26051,"Post subcapsular polar infantile and juv cataract, r eye (H26051)","Post subcapsular polar infantile and juv cataract, r eye",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:H26052,"Post subcapsular polar infantile and juv cataract, left eye (H26052)","Post subcapsular polar infantile and juv cataract, left eye",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:H26053,"Post subcapsular polar infantile and juvenile cataract, bi (H26053)","Post subcapsular polar infantile and juvenile cataract, bi",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:H26059,"Post subcapsular polar infantile and juv cataract, unsp eye (H26059)","Post subcapsular polar infantile and juv cataract, unsp eye",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:H26061,"Combined forms of infantile and juvenile cataract, right eye (H26061)","Combined forms of infantile and juvenile cataract, right eye",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:H26062,"Combined forms of infantile and juvenile cataract, left eye (H26062)","Combined forms of infantile and juvenile cataract, left eye",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:H26063,"Combined forms of infantile and juvenile cataract, bilateral (H26063)","Combined forms of infantile and juvenile cataract, bilateral",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:H26069,"Combined forms of infantile and juvenile cataract, unsp eye (H26069)","Combined forms of infantile and juvenile cataract, unsp eye",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:H2609,Other infantile and juvenile cataract (H2609),Other infantile and juvenile cataract,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:J84848,Other interstitial lung diseases of childhood (J84848),Other interstitial lung diseases of childhood,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:L122,Chronic bullous disease of childhood (L122),Chronic bullous disease of childhood,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:L2083,Infantile (acute) (chronic) eczema (L2083),Infantile (acute) (chronic) eczema,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:L210,Seborrhea capitis (L210),Seborrhea capitis,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:L211,Seborrheic infantile dermatitis (L211),Seborrheic infantile dermatitis,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:L444,Infantile papular acrodermatitis [Gianotti-Crosti] (L444),Infantile papular acrodermatitis [Gianotti-Crosti],,Diagnosis,N/A,,,,
,,ICD 10 - WHO:L704,Infantile acne (L704),Infantile acne,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N922,Excessive menstruation at puberty (N922),Excessive menstruation at puberty,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:R0481,Acute idiopathic pulmonary hemorrhage in infants (R0481),Acute idiopathic pulmonary hemorrhage in infants,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:R1083,Colic (R1083),Colic,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:R620,Delayed milestone in childhood (R620),Delayed milestone in childhood,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:R6250,Unsp lack of expected normal physiol dev in childhood (R6250),Unsp lack of expected normal physiol dev in childhood,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:R6251,Failure to thrive (child) (R6251),Failure to thrive (child),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:R6252,Short stature (child) (R6252),Short stature (child),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:R6259,Oth lack of expected normal physiol development in childhood (R6259),Oth lack of expected normal physiol development in childhood,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:R6811,Excessive crying of infant (baby) (R6811),Excessive crying of infant (baby),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:R6812,Fussy infant (baby) (R6812),Fussy infant (baby),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:R6813,Apparent life threatening event in infant (ALTE) (R6813),Apparent life threatening event in infant (ALTE),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:R6819,Other nonspecific symptoms peculiar to infancy (R6819),Other nonspecific symptoms peculiar to infancy,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:T7402XA,"Child neglect or abandonment, confirmed, initial encounter (T7402XA)","Child neglect or abandonment, confirmed, initial encounter",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:T7402XD,"Child neglect or abandonment, confirmed, subs encntr (T7402XD)","Child neglect or abandonment, confirmed, subs encntr",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:T7402XS,"Child neglect or abandonment, confirmed, sequela (T7402XS)","Child neglect or abandonment, confirmed, sequela",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:T7412XA,"Child physical abuse, confirmed, initial encounter (T7412XA)","Child physical abuse, confirmed, initial encounter",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:T7412XD,"Child physical abuse, confirmed, subsequent encounter (T7412XD)","Child physical abuse, confirmed, subsequent encounter",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:T7412XS,"Child physical abuse, confirmed, sequela (T7412XS)","Child physical abuse, confirmed, sequela",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:T7422XA,"Child sexual abuse, confirmed, initial encounter (T7422XA)","Child sexual abuse, confirmed, initial encounter",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:T7422XD,"Child sexual abuse, confirmed, subsequent encounter (T7422XD)","Child sexual abuse, confirmed, subsequent encounter",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:T7422XS,"Child sexual abuse, confirmed, sequela (T7422XS)","Child sexual abuse, confirmed, sequela",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:T7432XA,"Child psychological abuse, confirmed, initial encounter (T7432XA)","Child psychological abuse, confirmed, initial encounter",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:T7432XD,"Child psychological abuse, confirmed, subsequent encounter (T7432XD)","Child psychological abuse, confirmed, subsequent encounter",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:T7432XS,"Child psychological abuse, confirmed, sequela (T7432XS)","Child psychological abuse, confirmed, sequela",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:T744XXA,"Shaken infant syndrome, initial encounter (T744XXA)","Shaken infant syndrome, initial encounter",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:T744XXD,"Shaken infant syndrome, subsequent encounter (T744XXD)","Shaken infant syndrome, subsequent encounter",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:T744XXS,"Shaken infant syndrome, sequela (T744XXS)","Shaken infant syndrome, sequela",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:T7492XA,"Unspecified child maltreatment, confirmed, initial encounter (T7492XA)","Unspecified child maltreatment, confirmed, initial encounter",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:T7492XD,"Unspecified child maltreatment, confirmed, subs encntr (T7492XD)","Unspecified child maltreatment, confirmed, subs encntr",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:T7492XS,"Unspecified child maltreatment, confirmed, sequela (T7492XS)","Unspecified child maltreatment, confirmed, sequela",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:T7602XA,"Child neglect or abandonment, suspected, initial encounter (T7602XA)","Child neglect or abandonment, suspected, initial encounter",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:T7602XD,"Child neglect or abandonment, suspected, subs encntr (T7602XD)","Child neglect or abandonment, suspected, subs encntr",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:T7602XS,"Child neglect or abandonment, suspected, sequela (T7602XS)","Child neglect or abandonment, suspected, sequela",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:T7612XA,"Child physical abuse, suspected, initial encounter (T7612XA)","Child physical abuse, suspected, initial encounter",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:T7612XD,"Child physical abuse, suspected, subsequent encounter (T7612XD)","Child physical abuse, suspected, subsequent encounter",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:T7612XS,"Child physical abuse, suspected, sequela (T7612XS)","Child physical abuse, suspected, sequela",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:T7622XA,"Child sexual abuse, suspected, initial encounter (T7622XA)","Child sexual abuse, suspected, initial encounter",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:T7622XD,"Child sexual abuse, suspected, subsequent encounter (T7622XD)","Child sexual abuse, suspected, subsequent encounter",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:T7622XS,"Child sexual abuse, suspected, sequela (T7622XS)","Child sexual abuse, suspected, sequela",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:T7632XA,"Child psychological abuse, suspected, initial encounter (T7632XA)","Child psychological abuse, suspected, initial encounter",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:T7632XD,"Child psychological abuse, suspected, subsequent encounter (T7632XD)","Child psychological abuse, suspected, subsequent encounter",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:T7632XS,"Child psychological abuse, suspected, sequela (T7632XS)","Child psychological abuse, suspected, sequela",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:T7692XA,"Unspecified child maltreatment, suspected, initial encounter (T7692XA)","Unspecified child maltreatment, suspected, initial encounter",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:T7692XD,"Unspecified child maltreatment, suspected, subs encntr (T7692XD)","Unspecified child maltreatment, suspected, subs encntr",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:T7692XS,"Unspecified child maltreatment, suspected, sequela (T7692XS)","Unspecified child maltreatment, suspected, sequela",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:Y936A,"Actvty,physcl games assoc w school recess, sumr camp & child (Y936A)","Actvty,physcl games assoc w school recess, sumr camp & child",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:Z00121,Encounter for routine child health exam w abnormal findings (Z00121),Encounter for routine child health exam w abnormal findings,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:Z00129,Encntr for routine child health exam w/o abnormal findings (Z00129),Encntr for routine child health exam w/o abnormal findings,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:Z002,Encounter for exam for period of rapid growth in childhood (Z002),Encounter for exam for period of rapid growth in childhood,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:Z003,Encounter for examination for adolescent development state (Z003),Encounter for examination for adolescent development state,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:Z0070,Encntr for exam for delay growth in chldhd w/o abn findings (Z0070),Encntr for exam for delay growth in chldhd w/o abn findings,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:Z0071,Encntr for exam for delay growth in chldhd w abn findings (Z0071),Encntr for exam for delay growth in chldhd w abn findings,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:Z0442,Encounter for exam and obs following alleged child rape (Z0442),Encounter for exam and obs following alleged child rape,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:Z0472,Encntr for exam and obs fol alleged child physical abuse (Z0472),Encntr for exam and obs fol alleged child physical abuse,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:Z134,Encntr screen for certain developmental disorders in chldhd (Z134),Encntr screen for certain developmental disorders in chldhd,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:Z6221,Child in welfare custody (Z6221),Child in welfare custody,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:Z623,Hostility towards and scapegoating of child (Z623),Hostility towards and scapegoating of child,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:Z6851,"BMI pediatric, less than 5th percentile for age (Z6851)","BMI pediatric, less than 5th percentile for age",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:Z6852,"BMI pediatric, 5th percentile to less than 85% for age (Z6852)","BMI pediatric, 5th percentile to less than 85% for age",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:Z6853,"BMI pediatric, 85% to less than 95th percentile for age (Z6853)","BMI pediatric, 85% to less than 95th percentile for age",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:Z6854,"BMI pediatric, greater than or equal to 95% for age (Z6854)","BMI pediatric, greater than or equal to 95% for age",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:Z69010,Encntr for mental hlth serv for victim of prntl child abuse (Z69010),Encntr for mental hlth serv for victim of prntl child abuse,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:Z69020,Encntr for mntl hlth serv for vctm of non-prntl child abuse (Z69020),Encntr for mntl hlth serv for vctm of non-prntl child abuse,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:Z72810,Child and adolescent antisocial behavior (Z72810),Child and adolescent antisocial behavior,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:Z73810,"Behavioral insomnia of childhood, sleep-onset assoc type (Z73810)","Behavioral insomnia of childhood, sleep-onset assoc type",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:Z73811,"Behavioral insomnia of childhood, limit setting type (Z73811)","Behavioral insomnia of childhood, limit setting type",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:Z73812,"Behavioral insomnia of childhood, combined type (Z73812)","Behavioral insomnia of childhood, combined type",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:Z73819,"Behavioral insomnia of childhood, unspecified type (Z73819)","Behavioral insomnia of childhood, unspecified type",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:Z762,Encntr for hlth suprvsn and care of healthy infant and child (Z762),Encntr for hlth suprvsn and care of healthy infant and child,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:A34,Obstetrical tetanus (A34),Obstetrical tetanus,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M830,Puerperal osteomalacia (M830),Puerperal osteomalacia,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O000,Abdominal pregnancy (O000),Abdominal pregnancy,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O001,Tubal pregnancy (O001),Tubal pregnancy,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O002,Ovarian pregnancy (O002),Ovarian pregnancy,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O008,Other ectopic pregnancy (O008),Other ectopic pregnancy,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O009,"Ectopic pregnancy, unspecified (O009)","Ectopic pregnancy, unspecified",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O010,Classical hydatidiform mole (O010),Classical hydatidiform mole,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O011,Incomplete and partial hydatidiform mole (O011),Incomplete and partial hydatidiform mole,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O019,"Hydatidiform mole, unspecified (O019)","Hydatidiform mole, unspecified",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O020,Blighted ovum and nonhydatidiform mole (O020),Blighted ovum and nonhydatidiform mole,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O021,Missed abortion (O021),Missed abortion,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O0281,Inapprop chg quantitav hCG in early pregnancy (O0281),Inapprop chg quantitav hCG in early pregnancy,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O0289,Other abnormal products of conception (O0289),Other abnormal products of conception,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O029,"Abnormal product of conception, unspecified (O029)","Abnormal product of conception, unspecified",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O030,Genitl trct and pelvic infection fol incmpl spon abortion (O030),Genitl trct and pelvic infection fol incmpl spon abortion,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O031,Delayed or excessive hemor following incmpl spon abortion (O031),Delayed or excessive hemor following incmpl spon abortion,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O032,Embolism following incomplete spontaneous abortion (O032),Embolism following incomplete spontaneous abortion,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O0330,Unsp complication following incomplete spontaneous abortion (O0330),Unsp complication following incomplete spontaneous abortion,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O0331,Shock following incomplete spontaneous abortion (O0331),Shock following incomplete spontaneous abortion,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O0332,Renal failure following incomplete spontaneous abortion (O0332),Renal failure following incomplete spontaneous abortion,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O0333,Metabolic disorder following incomplete spontaneous abortion (O0333),Metabolic disorder following incomplete spontaneous abortion,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O0334,Damage to pelvic organs following incomplete spon abortion (O0334),Damage to pelvic organs following incomplete spon abortion,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O0335,Oth venous comp following incomplete spontaneous abortion (O0335),Oth venous comp following incomplete spontaneous abortion,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O0336,Cardiac arrest following incomplete spontaneous abortion (O0336),Cardiac arrest following incomplete spontaneous abortion,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O0337,Sepsis following incomplete spontaneous abortion (O0337),Sepsis following incomplete spontaneous abortion,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O0338,Urinary tract infection following incomplete spon abortion (O0338),Urinary tract infection following incomplete spon abortion,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O0339,Incomplete spontaneous abortion with other complications (O0339),Incomplete spontaneous abortion with other complications,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O034,Incomplete spontaneous abortion without complication (O034),Incomplete spontaneous abortion without complication,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O035,Genitl trct and pelvic infct fol complete or unsp spon abort (O035),Genitl trct and pelvic infct fol complete or unsp spon abort,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O036,Delayed or excess hemor fol complete or unsp spon abortion (O036),Delayed or excess hemor fol complete or unsp spon abortion,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O037,Embolism following complete or unsp spontaneous abortion (O037),Embolism following complete or unsp spontaneous abortion,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O0380,Unsp comp following complete or unsp spontaneous abortion (O0380),Unsp comp following complete or unsp spontaneous abortion,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O0381,Shock following complete or unspecified spontaneous abortion (O0381),Shock following complete or unspecified spontaneous abortion,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O0382,Renal failure following complete or unsp spon abortion (O0382),Renal failure following complete or unsp spon abortion,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O0383,Metabolic disorder following complete or unsp spon abortion (O0383),Metabolic disorder following complete or unsp spon abortion,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O0384,Damage to pelvic organs fol complete or unsp spon abortion (O0384),Damage to pelvic organs fol complete or unsp spon abortion,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O0385,Oth venous comp following complete or unsp spon abortion (O0385),Oth venous comp following complete or unsp spon abortion,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O0386,Cardiac arrest following complete or unsp spon abortion (O0386),Cardiac arrest following complete or unsp spon abortion,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O0387,Sepsis following complete or unsp spontaneous abortion (O0387),Sepsis following complete or unsp spontaneous abortion,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O0388,Urinary tract infection fol complete or unsp spon abortion (O0388),Urinary tract infection fol complete or unsp spon abortion,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O0389,Complete or unsp spontaneous abortion with oth complications (O0389),Complete or unsp spontaneous abortion with oth complications,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O039,Complete or unsp spontaneous abortion without complication (O039),Complete or unsp spontaneous abortion without complication,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O045,Genitl trct and pelvic infct fol (induced) term of pregnancy (O045),Genitl trct and pelvic infct fol (induced) term of pregnancy,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O046,Delayed or excess hemor fol (induced) term of pregnancy (O046),Delayed or excess hemor fol (induced) term of pregnancy,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O047,Embolism following (induced) termination of pregnancy (O047),Embolism following (induced) termination of pregnancy,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O0480,(Induced) termination of pregnancy with unsp complications (O0480),(Induced) termination of pregnancy with unsp complications,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O0481,Shock following (induced) termination of pregnancy (O0481),Shock following (induced) termination of pregnancy,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O0482,Renal failure following (induced) termination of pregnancy (O0482),Renal failure following (induced) termination of pregnancy,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O0483,Metabolic disorder following (induced) term of pregnancy (O0483),Metabolic disorder following (induced) term of pregnancy,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O0484,Damage to pelvic organs fol (induced) term of pregnancy (O0484),Damage to pelvic organs fol (induced) term of pregnancy,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O0485,Oth venous comp following (induced) termination of pregnancy (O0485),Oth venous comp following (induced) termination of pregnancy,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O0486,Cardiac arrest following (induced) termination of pregnancy (O0486),Cardiac arrest following (induced) termination of pregnancy,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O0487,Sepsis following (induced) termination of pregnancy (O0487),Sepsis following (induced) termination of pregnancy,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O0488,Urinary tract infection fol (induced) term of pregnancy (O0488),Urinary tract infection fol (induced) term of pregnancy,,Diagnosis,N/A,,,,
